,DATE,TG,Q_TG,TN,Q_TN,QQ,Q_QQ,TX,Q_TX,SD,Q_SD,CC,Q_CC,HU,Q_HU,SS,Q_SS
197,19570409,64.0,0.0,39.0,0.0,69.0,0.0,111.0,0.0,0.0,0.0,7.0,0.0,77.0,0.0,3.0,0.0
198,19570410,72.0,0.0,33.0,0.0,116.0,0.0,89.0,0.0,0.0,0.0,6.0,0.0,70.0,0.0,23.0,0.0
199,19570410,72.0,0.0,33.0,0.0,116.0,0.0,89.0,0.0,0.0,0.0,6.0,0.0,70.0,0.0,23.0,0.0
200,19570411,42.0,0.0,-6.0,0.0,217.0,0.0,61.0,0.0,0.0,0.0,4.0,0.0,64.0,0.0,103.0,0.0
201,19570411,42.0,0.0,-6.0,0.0,217.0,0.0,61.0,0.0,0.0,0.0,4.0,0.0,64.0,0.0,103.0,0.0
202,19570412,25.0,0.0,-11.0,0.0,139.0,0.0,106.0,0.0,0.0,0.0,6.0,0.0,77.0,0.0,36.0,0.0
203,19570412,25.0,0.0,-11.0,0.0,139.0,0.0,106.0,0.0,0.0,0.0,6.0,0.0,77.0,0.0,36.0,0.0
204,19570413,34.0,0.0,-39.0,0.0,145.0,0.0,117.0,0.0,0.0,0.0,5.0,0.0,78.0,0.0,39.0,0.0
205,19570413,34.0,0.0,-39.0,0.0,145.0,0.0,117.0,0.0,0.0,0.0,5.0,0.0,78.0,0.0,39.0,0.0
206,19570414,36.0,0.0,-44.0,0.0,117.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,86.0,0.0,21.0,0.0
207,19570414,36.0,0.0,-44.0,0.0,117.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,86.0,0.0,21.0,0.0
208,19570415,75.0,0.0,50.0,0.0,55.0,0.0,139.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,0.0,0.0
209,19570415,75.0,0.0,50.0,0.0,55.0,0.0,139.0,0.0,0.0,0.0,8.0,0.0,94.0,0.0,0.0,0.0
210,19570416,103.0,0.0,67.0,0.0,220.0,0.0,128.0,0.0,0.0,0.0,4.0,0.0,79.0,0.0,97.0,0.0
211,19570416,103.0,0.0,67.0,0.0,220.0,0.0,128.0,0.0,0.0,0.0,4.0,0.0,79.0,0.0,97.0,0.0
212,19570417,89.0,0.0,50.0,0.0,142.0,0.0,122.0,0.0,0.0,0.0,5.0,0.0,86.0,0.0,34.0,0.0
213,19570417,89.0,0.0,50.0,0.0,142.0,0.0,122.0,0.0,0.0,0.0,5.0,0.0,86.0,0.0,34.0,0.0
214,19570418,61.0,0.0,0.0,0.0,161.0,0.0,122.0,0.0,0.0,0.0,6.0,0.0,85.0,0.0,46.0,0.0
215,19570418,61.0,0.0,0.0,0.0,161.0,0.0,122.0,0.0,0.0,0.0,6.0,0.0,85.0,0.0,46.0,0.0
216,19570419,66.0,0.0,11.0,0.0,221.0,0.0,139.0,0.0,0.0,0.0,6.0,0.0,70.0,0.0,93.0,0.0
217,19570419,66.0,0.0,11.0,0.0,221.0,0.0,139.0,0.0,0.0,0.0,6.0,0.0,70.0,0.0,93.0,0.0
218,19570420,64.0,0.0,-11.0,0.0,246.0,0.0,111.0,0.0,0.0,0.0,3.0,0.0,75.0,0.0,115.0,0.0
219,19570420,64.0,0.0,-11.0,0.0,246.0,0.0,111.0,0.0,0.0,0.0,3.0,0.0,75.0,0.0,115.0,0.0
220,19570421,66.0,0.0,22.0,0.0,68.0,0.0,133.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,1.0,0.0
221,19570421,66.0,0.0,22.0,0.0,68.0,0.0,133.0,0.0,0.0,0.0,8.0,0.0,92.0,0.0,1.0,0.0
222,19570422,97.0,0.0,61.0,0.0,146.0,0.0,133.0,0.0,0.0,0.0,7.0,0.0,81.0,0.0,33.0,0.0
223,19570422,97.0,0.0,61.0,0.0,146.0,0.0,133.0,0.0,0.0,0.0,7.0,0.0,81.0,0.0,33.0,0.0
224,19570423,86.0,0.0,39.0,0.0,109.0,0.0,156.0,0.0,0.0,0.0,7.0,0.0,83.0,0.0,13.0,0.0
225,19570423,86.0,0.0,39.0,0.0,109.0,0.0,156.0,0.0,0.0,0.0,7.0,0.0,83.0,0.0,13.0,0.0
226,19570424,89.0,0.0,22.0,0.0,265.0,0.0,111.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,127.0,0.0
227,19570424,89.0,0.0,22.0,0.0,265.0,0.0,111.0,0.0,0.0,0.0,1.0,0.0,63.0,0.0,127.0,0.0
228,19570425,66.0,0.0,22.0,0.0,248.0,0.0,117.0,0.0,0.0,0.0,3.0,0.0,72.0,0.0,109.0,0.0
229,19570425,66.0,0.0,22.0,0.0,248.0,0.0,117.0,0.0,0.0,0.0,3.0,0.0,72.0,0.0,109.0,0.0
230,19570426,67.0,0.0,17.0,0.0,261.0,0.0,144.0,0.0,0.0,0.0,2.0,0.0,73.0,0.0,120.0,0.0
231,19570426,67.0,0.0,17.0,0.0,261.0,0.0,144.0,0.0,0.0,0.0,2.0,0.0,73.0,0.0,120.0,0.0
232,19570427,66.0,0.0,-11.0,0.0,260.0,0.0,161.0,0.0,0.0,0.0,2.0,0.0,68.0,0.0,117.0,0.0
233,19570427,66.0,0.0,-11.0,0.0,260.0,0.0,161.0,0.0,0.0,0.0,2.0,0.0,68.0,0.0,117.0,0.0
234,19570428,66.0,0.0,-28.0,0.0,219.0,0.0,111.0,0.0,0.0,0.0,4.0,0.0,74.0,0.0,80.0,0.0
235,19570428,66.0,0.0,-28.0,0.0,219.0,0.0,111.0,0.0,0.0,0.0,4.0,0.0,74.0,0.0,80.0,0.0
236,19570429,80.0,0.0,50.0,0.0,129.0,0.0,144.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,20.0,0.0
237,19570429,80.0,0.0,50.0,0.0,129.0,0.0,144.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,20.0,0.0
238,19570430,75.0,0.0,6.0,0.0,239.0,0.0,183.0,0.0,0.0,0.0,6.0,0.0,66.0,0.0,94.0,0.0
239,19570430,75.0,0.0,6.0,0.0,239.0,0.0,183.0,0.0,0.0,0.0,6.0,0.0,66.0,0.0,94.0,0.0
240,19570501,125.0,0.0,67.0,0.0,175.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,76.0,0.0,40.0,0.0
241,19570501,125.0,0.0,67.0,0.0,175.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,76.0,0.0,40.0,0.0
242,19570502,108.0,0.0,44.0,0.0,259.0,0.0,150.0,0.0,0.0,0.0,5.0,0.0,69.0,0.0,106.0,0.0
243,19570502,108.0,0.0,44.0,0.0,259.0,0.0,150.0,0.0,0.0,0.0,5.0,0.0,69.0,0.0,106.0,0.0
244,19570503,103.0,0.0,56.0,0.0,188.0,0.0,117.0,0.0,0.0,0.0,6.0,0.0,70.0,0.0,47.0,0.0
245,19570503,103.0,0.0,56.0,0.0,188.0,0.0,117.0,0.0,0.0,0.0,6.0,0.0,70.0,0.0,47.0,0.0
246,19570504,53.0,0.0,-11.0,0.0,225.0,0.0,83.0,0.0,0.0,0.0,5.0,0.0,67.0,0.0,73.0,0.0
247,19570504,53.0,0.0,-11.0,0.0,225.0,0.0,83.0,0.0,0.0,0.0,5.0,0.0,67.0,0.0,73.0,0.0
248,19570505,28.0,0.0,-28.0,0.0,223.0,0.0,83.0,0.0,0.0,0.0,5.0,0.0,63.0,0.0,71.0,0.0
249,19570505,28.0,0.0,-28.0,0.0,223.0,0.0,83.0,0.0,0.0,0.0,5.0,0.0,63.0,0.0,71.0,0.0
250,19570506,28.0,0.0,-28.0,0.0,226.0,0.0,72.0,0.0,0.0,0.0,5.0,0.0,60.0,0.0,72.0,0.0
251,19570506,28.0,0.0,-28.0,0.0,226.0,0.0,72.0,0.0,0.0,0.0,5.0,0.0,60.0,0.0,72.0,0.0
252,19570507,25.0,0.0,-22.0,0.0,125.0,0.0,56.0,0.0,0.0,0.0,7.0,0.0,71.0,0.0,12.0,0.0
253,19570507,25.0,0.0,-22.0,0.0,125.0,0.0,56.0,0.0,0.0,0.0,7.0,0.0,71.0,0.0,12.0,0.0
254,19570508,31.0,0.0,6.0,0.0,67.0,0.0,83.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,0.0,0.0
255,19570508,31.0,0.0,6.0,0.0,67.0,0.0,83.0,0.0,0.0,0.0,8.0,0.0,88.0,0.0,0.0,0.0
256,19570509,47.0,0.0,11.0,0.0,82.0,0.0,144.0,0.0,0.0,0.0,8.0,0.0,85.0,0.0,1.0,0.0
257,19570509,47.0,0.0,11.0,0.0,82.0,0.0,144.0,0.0,0.0,0.0,8.0,0.0,85.0,0.0,1.0,0.0
258,19570510,88.0,0.0,33.0,0.0,167.0,0.0,150.0,0.0,0.0,0.0,7.0,0.0,77.0,0.0,30.0,0.0
259,19570510,88.0,0.0,33.0,0.0,167.0,0.0,150.0,0.0,0.0,0.0,7.0,0.0,77.0,0.0,30.0,0.0
260,19570511,103.0,0.0,56.0,0.0,112.0,0.0,139.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,7.0,0.0
261,19570511,103.0,0.0,56.0,0.0,112.0,0.0,139.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,7.0,0.0
262,19570512,106.0,0.0,72.0,0.0,150.0,0.0,133.0,0.0,0.0,0.0,7.0,0.0,87.0,0.0,21.0,0.0
263,19570512,106.0,0.0,72.0,0.0,150.0,0.0,133.0,0.0,0.0,0.0,7.0,0.0,87.0,0.0,21.0,0.0
264,19570513,80.0,0.0,28.0,0.0,220.0,0.0,117.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,62.0,0.0
265,19570513,80.0,0.0,28.0,0.0,220.0,0.0,117.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,62.0,0.0
266,19570514,56.0,0.0,-6.0,0.0,70.0,0.0,150.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,0.0,0.0
267,19570514,56.0,0.0,-6.0,0.0,70.0,0.0,150.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,0.0,0.0
268,19570515,111.0,0.0,72.0,0.0,230.0,0.0,128.0,0.0,0.0,0.0,6.0,0.0,82.0,0.0,68.0,0.0
269,19570515,111.0,0.0,72.0,0.0,230.0,0.0,128.0,0.0,0.0,0.0,6.0,0.0,82.0,0.0,68.0,0.0
270,19570516,92.0,0.0,56.0,0.0,177.0,0.0,133.0,0.0,0.0,0.0,6.0,0.0,83.0,0.0,33.0,0.0
271,19570516,92.0,0.0,56.0,0.0,177.0,0.0,133.0,0.0,0.0,0.0,6.0,0.0,83.0,0.0,33.0,0.0
272,19570517,80.0,0.0,28.0,0.0,249.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,77.0,0.0,81.0,0.0
273,19570517,80.0,0.0,28.0,0.0,249.0,0.0,100.0,0.0,0.0,0.0,6.0,0.0,77.0,0.0,81.0,0.0
274,19570518,75.0,0.0,50.0,0.0,86.0,0.0,139.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,1.0,0.0
275,19570518,75.0,0.0,50.0,0.0,86.0,0.0,139.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,1.0,0.0
276,19570519,92.0,0.0,44.0,0.0,315.0,0.0,133.0,0.0,0.0,0.0,3.0,0.0,67.0,0.0,139.0,0.0
277,19570519,92.0,0.0,44.0,0.0,315.0,0.0,133.0,0.0,0.0,0.0,3.0,0.0,67.0,0.0,139.0,0.0
278,19570520,61.0,0.0,-11.0,0.0,207.0,0.0,117.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,49.0,0.0
279,19570520,61.0,0.0,-11.0,0.0,207.0,0.0,117.0,0.0,0.0,0.0,6.0,0.0,81.0,0.0,49.0,0.0
280,19570521,84.0,0.0,50.0,0.0,117.0,0.0,144.0,0.0,0.0,0.0,7.0,0.0,77.0,0.0,7.0,0.0
281,19570521,84.0,0.0,50.0,0.0,117.0,0.0,144.0,0.0,0.0,0.0,7.0,0.0,77.0,0.0,7.0,0.0
282,19570522,83.0,0.0,22.0,0.0,332.0,0.0,167.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,153.0,0.0
283,19570522,83.0,0.0,22.0,0.0,332.0,0.0,167.0,0.0,0.0,0.0,1.0,0.0,69.0,0.0,153.0,0.0
284,19570523,92.0,0.0,17.0,0.0,286.0,0.0,178.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,108.0,0.0
285,19570523,92.0,0.0,17.0,0.0,286.0,0.0,178.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,108.0,0.0
286,19570524,111.0,0.0,44.0,0.0,332.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,151.0,0.0
287,19570524,111.0,0.0,44.0,0.0,332.0,0.0,156.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,151.0,0.0
288,19570525,98.0,0.0,39.0,0.0,291.0,0.0,194.0,0.0,0.0,0.0,2.0,0.0,66.0,0.0,111.0,0.0
289,19570525,98.0,0.0,39.0,0.0,291.0,0.0,194.0,0.0,0.0,0.0,2.0,0.0,66.0,0.0,111.0,0.0
290,19570526,97.0,0.0,0.0,0.0,334.0,0.0,178.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,151.0,0.0
291,19570526,97.0,0.0,0.0,0.0,334.0,0.0,178.0,0.0,0.0,0.0,2.0,0.0,55.0,0.0,151.0,0.0
292,19570527,108.0,0.0,39.0,0.0,266.0,0.0,172.0,0.0,0.0,0.0,6.0,0.0,43.0,0.0,88.0,0.0
293,19570527,108.0,0.0,39.0,0.0,266.0,0.0,172.0,0.0,0.0,0.0,6.0,0.0,43.0,0.0,88.0,0.0
294,19570528,120.0,0.0,67.0,0.0,309.0,0.0,150.0,0.0,0.0,0.0,4.0,0.0,48.0,0.0,125.0,0.0
295,19570528,120.0,0.0,67.0,0.0,309.0,0.0,150.0,0.0,0.0,0.0,4.0,0.0,48.0,0.0,125.0,0.0
296,19570529,97.0,0.0,44.0,0.0,175.0,0.0,183.0,0.0,0.0,0.0,7.0,0.0,76.0,0.0,28.0,0.0
297,19570529,97.0,0.0,44.0,0.0,175.0,0.0,183.0,0.0,0.0,0.0,7.0,0.0,76.0,0.0,28.0,0.0
298,19570530,97.0,0.0,11.0,0.0,323.0,0.0,161.0,0.0,0.0,0.0,4.0,0.0,71.0,0.0,137.0,0.0
299,19570530,97.0,0.0,11.0,0.0,323.0,0.0,161.0,0.0,0.0,0.0,4.0,0.0,71.0,0.0,137.0,0.0
300,19570531,97.0,0.0,33.0,0.0,290.0,0.0,172.0,0.0,0.0,0.0,4.0,0.0,71.0,0.0,106.0,0.0
301,19570531,97.0,0.0,33.0,0.0,290.0,0.0,172.0,0.0,0.0,0.0,4.0,0.0,71.0,0.0,106.0,0.0
302,19570601,108.0,0.0,44.0,0.0,114.0,0.0,156.0,0.0,0.0,0.0,8.0,0.0,86.0,0.0,6.0,0.0
303,19570601,108.0,0.0,44.0,0.0,114.0,0.0,156.0,0.0,0.0,0.0,8.0,0.0,86.0,0.0,6.0,0.0
304,19570602,134.0,0.0,111.0,0.0,92.0,0.0,189.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,1.0,0.0
305,19570602,134.0,0.0,111.0,0.0,92.0,0.0,189.0,0.0,0.0,0.0,8.0,0.0,91.0,0.0,1.0,0.0
306,19570603,153.0,1.0,117.0,0.0,270.0,0.0,150.0,1.0,0.0,0.0,6.0,0.0,80.0,0.0,94.0,0.0
307,19570603,153.0,1.0,117.0,0.0,270.0,0.0,150.0,1.0,0.0,0.0,6.0,0.0,80.0,0.0,94.0,0.0
308,19570604,128.0,0.0,106.0,0.0,232.0,0.0,133.0,0.0,0.0,0.0,7.0,0.0,85.0,0.0,66.0,0.0
309,19570604,128.0,0.0,106.0,0.0,232.0,0.0,133.0,0.0,0.0,0.0,7.0,0.0,85.0,0.0,66.0,0.0
310,19570605,94.0,0.0,56.0,0.0,225.0,0.0,128.0,0.0,0.0,0.0,6.0,0.0,80.0,0.0,61.0,0.0
311,19570605,94.0,0.0,56.0,0.0,225.0,0.0,128.0,0.0,0.0,0.0,6.0,0.0,80.0,0.0,61.0,0.0
312,19570606,98.0,0.0,67.0,0.0,268.0,0.0,133.0,0.0,0.0,0.0,6.0,0.0,72.0,0.0,92.0,0.0
313,19570606,98.0,0.0,67.0,0.0,268.0,0.0,133.0,0.0,0.0,0.0,6.0,0.0,72.0,0.0,92.0,0.0
314,19570607,88.0,0.0,44.0,0.0,210.0,0.0,144.0,0.0,0.0,0.0,6.0,0.0,74.0,0.0,51.0,0.0
315,19570607,88.0,0.0,44.0,0.0,210.0,0.0,144.0,0.0,0.0,0.0,6.0,0.0,74.0,0.0,51.0,0.0
316,19570608,72.0,0.0,0.0,0.0,246.0,0.0,156.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,75.0,0.0
317,19570608,72.0,0.0,0.0,0.0,246.0,0.0,156.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,75.0,0.0
318,19570609,92.0,0.0,28.0,0.0,166.0,0.0,156.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,26.0,0.0
319,19570609,92.0,0.0,28.0,0.0,166.0,0.0,156.0,0.0,0.0,0.0,7.0,0.0,74.0,0.0,26.0,0.0
320,19570610,81.0,0.0,6.0,0.0,328.0,0.0,156.0,0.0,0.0,0.0,3.0,0.0,66.0,0.0,141.0,0.0
321,19570610,81.0,0.0,6.0,0.0,328.0,0.0,156.0,0.0,0.0,0.0,3.0,0.0,66.0,0.0,141.0,0.0
322,19570611,89.0,0.0,22.0,0.0,293.0,0.0,178.0,0.0,0.0,0.0,3.0,0.0,63.0,0.0,110.0,0.0
323,19570611,89.0,0.0,22.0,0.0,293.0,0.0,178.0,0.0,0.0,0.0,3.0,0.0,63.0,0.0,110.0,0.0
324,19570612,84.0,0.0,-11.0,0.0,292.0,0.0,206.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,109.0,0.0
325,19570612,84.0,0.0,-11.0,0.0,292.0,0.0,206.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,109.0,0.0
326,19570613,150.0,0.0,94.0,0.0,240.0,0.0,261.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,70.0,0.0
327,19570613,150.0,0.0,94.0,0.0,240.0,0.0,261.0,0.0,0.0,0.0,7.0,0.0,82.0,0.0,70.0,0.0
328,19570614,170.0,0.0,78.0,0.0,340.0,0.0,250.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,151.0,0.0
329,19570614,170.0,0.0,78.0,0.0,340.0,0.0,250.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,151.0,0.0
330,19570615,172.0,0.0,94.0,0.0,354.0,0.0,267.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,164.0,0.0
331,19570615,172.0,0.0,94.0,0.0,354.0,0.0,267.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,164.0,0.0
332,19570616,184.0,0.0,100.0,0.0,354.0,0.0,239.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,164.0,0.0
333,19570616,184.0,0.0,100.0,0.0,354.0,0.0,239.0,0.0,0.0,0.0,1.0,0.0,58.0,0.0,164.0,0.0
334,19570617,166.0,0.0,94.0,0.0,354.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,164.0,0.0
335,19570617,166.0,0.0,94.0,0.0,354.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,164.0,0.0
336,19570618,153.0,0.0,106.0,0.0,284.0,0.0,206.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,102.0,0.0
337,19570618,153.0,0.0,106.0,0.0,284.0,0.0,206.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,102.0,0.0
338,19570619,144.0,0.0,83.0,0.0,345.0,0.0,194.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,155.0,0.0
339,19570619,144.0,0.0,83.0,0.0,345.0,0.0,194.0,0.0,0.0,0.0,1.0,0.0,67.0,0.0,155.0,0.0
340,19570620,130.0,0.0,67.0,0.0,335.0,0.0,239.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,146.0,0.0
341,19570620,130.0,0.0,67.0,0.0,335.0,0.0,239.0,0.0,0.0,0.0,1.0,0.0,64.0,0.0,146.0,0.0
342,19570621,134.0,1.0,28.0,0.0,314.0,0.0,133.0,1.0,0.0,0.0,4.0,0.0,70.0,0.0,127.0,0.0
343,19570621,134.0,1.0,28.0,0.0,314.0,0.0,133.0,1.0,0.0,0.0,4.0,0.0,70.0,0.0,127.0,0.0
344,19570622,97.0,0.0,61.0,0.0,291.0,0.0,150.0,0.0,0.0,0.0,5.0,0.0,64.0,0.0,108.0,0.0
345,19570622,97.0,0.0,61.0,0.0,291.0,0.0,150.0,0.0,0.0,0.0,5.0,0.0,64.0,0.0,108.0,0.0
346,19570623,70.0,0.0,-11.0,0.0,254.0,0.0,156.0,0.0,0.0,0.0,6.0,0.0,62.0,0.0,79.0,0.0
347,19570623,70.0,0.0,-11.0,0.0,254.0,0.0,156.0,0.0,0.0,0.0,6.0,0.0,62.0,0.0,79.0,0.0
348,19570624,98.0,0.0,39.0,0.0,260.0,0.0,172.0,0.0,0.0,0.0,5.0,0.0,68.0,0.0,84.0,0.0
349,19570624,98.0,0.0,39.0,0.0,260.0,0.0,172.0,0.0,0.0,0.0,5.0,0.0,68.0,0.0,84.0,0.0
350,19570625,102.0,0.0,33.0,0.0,315.0,0.0,172.0,0.0,0.0,0.0,6.0,0.0,61.0,0.0,128.0,0.0
351,19570625,102.0,0.0,33.0,0.0,315.0,0.0,172.0,0.0,0.0,0.0,6.0,0.0,61.0,0.0,128.0,0.0
352,19570626,80.0,0.0,-11.0,0.0,264.0,0.0,150.0,0.0,0.0,0.0,6.0,0.0,70.0,0.0,87.0,0.0
353,19570626,80.0,0.0,-11.0,0.0,264.0,0.0,150.0,0.0,0.0,0.0,6.0,0.0,70.0,0.0,87.0,0.0
354,19570627,120.0,0.0,89.0,0.0,84.0,0.0,178.0,0.0,0.0,0.0,8.0,0.0,96.0,0.0,0.0,0.0
355,19570627,120.0,0.0,89.0,0.0,84.0,0.0,178.0,0.0,0.0,0.0,8.0,0.0,96.0,0.0,0.0,0.0
356,19570628,156.0,0.0,133.0,0.0,84.0,0.0,217.0,0.0,0.0,0.0,8.0,0.0,98.0,0.0,0.0,0.0
357,19570628,156.0,0.0,133.0,0.0,84.0,0.0,217.0,0.0,0.0,0.0,8.0,0.0,98.0,0.0,0.0,0.0
358,19570629,172.0,0.0,128.0,0.0,290.0,0.0,239.0,0.0,0.0,0.0,5.0,0.0,80.0,0.0,108.0,0.0
359,19570629,172.0,0.0,128.0,0.0,290.0,0.0,239.0,0.0,0.0,0.0,5.0,0.0,80.0,0.0,108.0,0.0
360,19570630,148.0,0.0,56.0,0.0,267.0,0.0,200.0,0.0,0.0,0.0,5.0,0.0,74.0,0.0,90.0,0.0
361,19570630,148.0,0.0,56.0,0.0,267.0,0.0,200.0,0.0,0.0,0.0,5.0,0.0,74.0,0.0,90.0,0.0
362,19570701,147.0,0.0,94.0,0.0,300.0,0.0,206.0,0.0,0.0,0.0,4.0,0.0,67.0,0.0,117.0,0.0
363,19570701,147.0,0.0,94.0,0.0,300.0,0.0,206.0,0.0,0.0,0.0,4.0,0.0,67.0,0.0,117.0,0.0
364,19570702,117.0,0.0,28.0,0.0,318.0,0.0,156.0,0.0,0.0,0.0,5.0,0.0,69.0,0.0,133.0,0.0
365,19570702,117.0,0.0,28.0,0.0,318.0,0.0,156.0,0.0,0.0,0.0,5.0,0.0,69.0,0.0,133.0,0.0
366,19570703,131.0,0.0,106.0,0.0,108.0,0.0,172.0,0.0,0.0,0.0,8.0,0.0,85.0,0.0,4.0,0.0
367,19570703,131.0,0.0,106.0,0.0,108.0,0.0,172.0,0.0,0.0,0.0,8.0,0.0,85.0,0.0,4.0,0.0
368,19570704,142.0,0.0,111.0,0.0,115.0,0.0,233.0,0.0,0.0,0.0,8.0,0.0,81.0,0.0,6.0,0.0
369,19570704,142.0,0.0,111.0,0.0,115.0,0.0,233.0,0.0,0.0,0.0,8.0,0.0,81.0,0.0,6.0,0.0
370,19570705,164.0,0.0,94.0,0.0,268.0,0.0,244.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,92.0,0.0
371,19570705,164.0,0.0,94.0,0.0,268.0,0.0,244.0,0.0,0.0,0.0,4.0,0.0,76.0,0.0,92.0,0.0
372,19570706,164.0,0.0,83.0,0.0,257.0,0.0,194.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,84.0,0.0
373,19570706,164.0,0.0,83.0,0.0,257.0,0.0,194.0,0.0,0.0,0.0,5.0,0.0,77.0,0.0,84.0,0.0
374,19570707,169.0,1.0,144.0,0.0,150.0,0.0,156.0,1.0,0.0,0.0,7.0,0.0,88.0,0.0,19.0,0.0
375,19570707,169.0,1.0,144.0,0.0,150.0,0.0,156.0,1.0,0.0,0.0,7.0,0.0,88.0,0.0,19.0,0.0
376,19570708,139.0,0.0,122.0,0.0,92.0,0.0,189.0,0.0,0.0,0.0,7.0,0.0,85.0,0.0,1.0,0.0
377,19570708,139.0,0.0,122.0,0.0,92.0,0.0,189.0,0.0,0.0,0.0,7.0,0.0,85.0,0.0,1.0,0.0
378,19570709,150.0,0.0,111.0,0.0,225.0,0.0,178.0,0.0,0.0,0.0,5.0,0.0,73.0,0.0,62.0,0.0
379,19570709,150.0,0.0,111.0,0.0,225.0,0.0,178.0,0.0,0.0,0.0,5.0,0.0,73.0,0.0,62.0,0.0
380,19570710,136.0,0.0,94.0,0.0,164.0,0.0,161.0,0.0,0.0,0.0,7.0,0.0,83.0,0.0,26.0,0.0
381,19570710,136.0,0.0,94.0,0.0,164.0,0.0,161.0,0.0,0.0,0.0,7.0,0.0,83.0,0.0,26.0,0.0
382,19570711,128.0,0.0,94.0,0.0,165.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,81.0,0.0,27.0,0.0
383,19570711,128.0,0.0,94.0,0.0,165.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,81.0,0.0,27.0,0.0
384,19570712,147.0,0.0,122.0,0.0,97.0,0.0,150.0,0.0,0.0,0.0,8.0,0.0,89.0,0.0,2.0,0.0
385,19570712,147.0,0.0,122.0,0.0,97.0,0.0,150.0,0.0,0.0,0.0,8.0,0.0,89.0,0.0,2.0,0.0
386,19570713,130.0,0.0,111.0,0.0,91.0,0.0,161.0,0.0,0.0,0.0,8.0,0.0,95.0,0.0,1.0,0.0
387,19570713,130.0,0.0,111.0,0.0,91.0,0.0,161.0,0.0,0.0,0.0,8.0,0.0,95.0,0.0,1.0,0.0
388,19570714,139.0,0.0,117.0,0.0,96.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,84.0,0.0,2.0,0.0
389,19570714,139.0,0.0,117.0,0.0,96.0,0.0,172.0,0.0,0.0,0.0,7.0,0.0,84.0,0.0,2.0,0.0
390,19570715,136.0,0.0,100.0,0.0,228.0,0.0,167.0,0.0,0.0,0.0,6.0,0.0,78.0,0.0,66.0,0.0
391,19570715,136.0,0.0,100.0,0.0,228.0,0.0,167.0,0.0,0.0,0.0,6.0,0.0,78.0,0.0,66.0,0.0
392,19570716,128.0,0.0,89.0,0.0,161.0,0.0,183.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,26.0,0.0
393,19570716,128.0,0.0,89.0,0.0,161.0,0.0,183.0,0.0,0.0,0.0,7.0,0.0,88.0,0.0,26.0,0.0
394,19570717,128.0,0.0,72.0,0.0,152.0,0.0,206.0,0.0,0.0,0.0,7.0,0.0,81.0,0.0,22.0,0.0
