SOUID,    DATE,   CC, Q_CC
105608,19760109,    7,    0
105608,19760110,    8,    0
105608,19760111,    8,    0
105608,19760112,    7,    0
105608,19760113,    8,    0
105608,19760114,    6,    0
105608,19760115,    8,    0
105608,19760116,    8,    0
105608,19760117,    7,    0
105608,19760118,    6,    0
105608,19760119,    8,    0
105608,19760120,    7,    0
105608,19760121,    6,    0
105608,19760122,    6,    0
105608,19760123,    2,    0
105608,19760124,    1,    0
105608,19760125,    1,    0
105608,19760126,    6,    0
105608,19760127,    6,    0
105608,19760128,    8,    0
105608,19760129,    7,    0
105608,19760130,    4,    0
105608,19760131,    7,    0
105608,19760201,    6,    0
105608,19760202,    8,    0
105608,19760203,    8,    0
105608,19760204,    8,    0
105608,19760205,    8,    0
105608,19760206,    8,    0
105608,19760207,    8,    0
105608,19760208,    7,    0
105608,19760209,    8,    0
105608,19760210,    5,    0
105608,19760211,    6,    0
105608,19760212,    7,    0
105608,19760213,    5,    0
105608,19760214,    6,    0
105608,19760215,    8,    0
105608,19760216,    6,    0
105608,19760217,    8,    0
105608,19760218,    8,    0
105608,19760219,    8,    0
105608,19760220,    6,    0
105608,19760221,    7,    0
105608,19760222,    8,    0
105608,19760223,    8,    0
105608,19760224,    7,    0
105608,19760225,    7,    0
105608,19760226,    8,    0
105608,19760227,    8,    0
105608,19760228,    8,    0
105608,19760229,    6,    0
105608,19760301,    3,    0
105608,19760302,    3,    0
105608,19760303,    4,    0
105608,19760304,    6,    0
105608,19760305,    4,    0
105608,19760306,    2,    0
105608,19760307,    6,    0
105608,19760308,    4,    0
105608,19760309,    7,    0
105608,19760310,    8,    0
105608,19760311,    8,    0
105608,19760312,    8,    0
105608,19760313,    8,    0
105608,19760314,    8,    0
105608,19760315,    8,    0
105608,19760316,    8,    0
105608,19760317,    6,    0
105608,19760318,    4,    0
105608,19760319,    7,    0
105608,19760320,    5,    0
105608,19760321,    8,    0
105608,19760322,    8,    0
105608,19760323,    4,    0
105608,19760324,    6,    0
105608,19760325,    6,    0
105608,19760326,    6,    0
105608,19760327,    7,    0
105608,19760328,    8,    0
105608,19760329,    7,    0
105608,19760330,    7,    0
105608,19760331,    6,    0
105608,19760401,    6,    0
105608,19760402,    8,    0
105608,19760403,    7,    0
105608,19760404,    7,    0
105608,19760405,    8,    0
105608,19760406,    6,    0
105608,19760407,    4,    0
105608,19760408,    6,    0
105608,19760409,    6,    0
105608,19760410,    7,    0
105608,19760411,    8,    0
105608,19760412,    5,    0
105608,19760413,    8,    0
105608,19760414,    7,    0
105608,19760415,    6,    0
105608,19760416,    7,    0
105608,19760417,    8,    0
105608,19760418,    8,    0
105608,19760419,    7,    0
105608,19760420,    0,    0
105608,19760421,    5,    0
105608,19760422,-9999,    9
105608,19760423,-9999,    9
105608,19760424,    8,    0
105608,19760425,    4,    0
105608,19760426,    8,    0
105608,19760427,-9999,    9
105608,19760428,    5,    0
105608,19760429,    8,    0
105608,19760430,    4,    0
105608,19760501,    7,    0
105608,19760502,    6,    0
105608,19760503,    6,    0
105608,19760504,    6,    0
105608,19760505,    7,    0
105608,19760506,    4,    0
105608,19760507,    7,    0
105608,19760508,    5,    0
105608,19760509,    6,    0
105608,19760510,    5,    0
105608,19760511,    6,    0
105608,19760512,    7,    0
105608,19760513,    5,    0
105608,19760514,    8,    0
105608,19760515,    8,    0
105608,19760516,    7,    0
105608,19760517,    8,    0
105608,19760518,    7,    0
105608,19760519,    7,    0
105608,19760520,    7,    0
105608,19760521,    6,    0
105608,19760522,-9999,    9
105608,19760523,    7,    0
105608,19760524,    6,    0
105608,19760525,    8,    0
105608,19760526,    7,    0
105608,19760527,    6,    0
105608,19760528,    8,    0
105608,19760529,    8,    0
105608,19760530,    8,    0
105608,19760531,    6,    0
105608,19760601,    8,    0
105608,19760602,    8,    0
105608,19760603,    7,    0
105608,19760604,    7,    0
105608,19760605,    8,    0
105608,19760606,    7,    0
105608,19760607,    6,    0
105608,19760608,    5,    0
105608,19760609,    6,    0
105608,19760610,    7,    0
105608,19760611,    8,    0
105608,19760612,    7,    0
105608,19760613,    7,    0
105608,19760614,    7,    0
105608,19760615,    8,    0
105608,19760616,    8,    0
105608,19760617,    7,    0
105608,19760618,    7,    0
105608,19760619,    6,    0
105608,19760620,    5,    0
105608,19760621,    5,    0
105608,19760622,    8,    0
105608,19760623,    8,    0
105608,19760624,    8,    0
105608,19760625,    6,    0
105608,19760626,    4,    0
105608,19760627,    4,    0
105608,19760628,    2,    0
105608,19760629,    0,    0
105608,19760630,    2,    0
105608,19760701,    1,    0
105608,19760702,    1,    0
105608,19760703,    2,    0
105608,19760704,    4,    0
105608,19760705,    3,    0
105608,19760706,    1,    0
105608,19760707,    0,    0
105608,19760708,    2,    0
105608,19760709,    7,    0
105608,19760710,    5,    0
105608,19760711,    7,    0
105608,19760712,    7,    0
105608,19760713,    8,    0
105608,19760714,    7,    0
105608,19760715,    8,    0
105608,19760716,    5,    0
105608,19760717,    5,    0
105608,19760718,    6,    0
105608,19760719,    7,    0
105608,19760720,    5,    0
105608,19760721,    5,    0
105608,19760722,    5,    0
105608,19760723,    6,    0
105608,19760724,    6,    0
105608,19760725,    5,    0
105608,19760726,    6,    0
105608,19760727,    5,    0
105608,19760728,    4,    0
105608,19760729,    5,    0
105608,19760730,    7,    0
105608,19760731,    4,    0
105608,19760801,    7,    0
105608,19760802,    7,    0
105608,19760803,    6,    0
105608,19760804,    6,    0
105608,19760805,    7,    0
105608,19760806,    8,    0
105608,19760807,    5,    0
105608,19760808,    2,    0
105608,19760809,    5,    0
105608,19760810,    4,    0
105608,19760811,    3,    0
105608,19760812,    6,    0
105608,19760813,    6,    0
105608,19760814,    5,    0
105608,19760815,    2,    0
105608,19760816,    2,    0
105608,19760817,    2,    0
105608,19760818,    4,    0
105608,19760819,    2,    0
105608,19760820,    1,    0
105608,19760821,    2,    0
105608,19760822,    2,    0
105608,19760823,    0,    0
105608,19760824,    0,    0
105608,19760825,    0,    0
105608,19760826,    2,    0
105608,19760827,    6,    0
105608,19760828,    7,    0
105608,19760829,    6,    0
105608,19760830,    4,    0
105608,19760831,    6,    0
105608,19760901,    5,    0
105608,19760902,    4,    0
105608,19760903,    4,    0
105608,19760904,    6,    0
105608,19760905,    5,    0
105608,19760906,    7,    0
105608,19760907,    7,    0
105608,19760908,    8,    0
105608,19760909,    7,    0
105608,19760910,    6,    0
105608,19760911,-9999,    9
105608,19760912,    5,    0
105608,19760913,    8,    0
105608,19760914,    7,    0
105608,19760915,    7,    0
105608,19760916,    8,    0
105608,19760917,    7,    0
105608,19760918,    6,    0
105608,19760919,    4,    0
105608,19760920,    8,    0
105608,19760921,    8,    0
105608,19760922,    8,    0
105608,19760923,    5,    0
105608,19760924,    7,    0
105608,19760925,    8,    0
105608,19760926,    6,    0
105608,19760927,-9999,    9
105608,19760928,-9999,    9
105608,19760929,    8,    0
105608,19760930,    8,    0
105608,19761001,    8,    0
105608,19761002,    8,    0
105608,19761003,    7,    0
105608,19761004,    5,    0
105608,19761005,    6,    0
105608,19761006,    7,    0
105608,19761007,    6,    0
105608,19761008,    6,    0
105608,19761009,    6,    0
105608,19761010,    7,    0
105608,19761011,    8,    0
105608,19761012,    7,    0
105608,19761013,    6,    0
105608,19761014,    8,    0
105608,19761015,    8,    0
105608,19761016,    6,    0
105608,19761017,    6,    0
105608,19761018,    7,    0
105608,19761019,    6,    0
105608,19761020,    8,    0
105608,19761021,    6,    0
105608,19761022,    4,    0
105608,19761023,    8,    0
105608,19761024,    2,    0
105608,19761025,    7,    0
105608,19761026,    8,    0
105608,19761027,    8,    0
105608,19761028,    8,    0
105608,19761029,    8,    0
105608,19761030,    7,    0
105608,19761031,    6,    0
105608,19761101,    6,    0
105608,19761102,    6,    0
105608,19761103,    6,    0
105608,19761104,    7,    0
105608,19761105,    5,    0
105608,19761106,    7,    0
105608,19761107,    7,    0
105608,19761108,    7,    0
105608,19761109,    7,    0
105608,19761110,    6,    0
105608,19761111,    7,    0
105608,19761112,    4,    0
105608,19761113,    0,    0
105608,19761114,    5,    0
105608,19761115,    8,    0
105608,19761116,    3,    0
105608,19761117,    5,    0
105608,19761118,    7,    0
105608,19761119,    7,    0
105608,19761120,    3,    0
105608,19761121,    5,    0
105608,19761122,    6,    0
105608,19761123,    4,    0
105608,19761124,    7,    0
105608,19761125,    8,    0
105608,19761126,    8,    0
105608,19761127,    6,    0
105608,19761128,    7,    0
105608,19761129,    5,    0
105608,19761130,    3,    0
105608,19761201,    7,    0
105608,19761202,    3,    0
105608,19761203,    1,    0
105608,19761204,    4,    0
105608,19761205,    4,    0
105608,19761206,    7,    0
105608,19761207,    8,    0
105608,19761208,    4,    0
105608,19761209,    4,    0
105608,19761210,    4,    0
105608,19761211,    6,    0
105608,19761212,    8,    0
105608,19761213,-9999,    9
105608,19761214,    7,    0
105608,19761215,    8,    0
105608,19761216,    8,    0
105608,19761217,    8,    0
105608,19761218,    6,    0
105608,19761219,    8,    0
105608,19761220,    8,    0
105608,19761221,    8,    0
105608,19761222,    6,    0
105608,19761223,    8,    0
105608,19761224,    6,    0
105608,19761225,    2,    0
105608,19761226,    3,    0
105608,19761227,    4,    0
105608,19761228,    2,    0
105608,19761229,    8,    0
105608,19761230,    8,    0
105608,19761231,    7,    0
105608,19770101,    6,    0
105608,19770102,    1,    0
105608,19770103,    6,    0
105608,19770104,    8,    0
105608,19770105,    6,    0
105608,19770106,    6,    0
105608,19770107,    5,    0
105608,19770108,    7,    0
105608,19770109,    5,    0
105608,19770110,    4,    0
105608,19770111,    4,    0
105608,19770112,    4,    0
105608,19770113,    6,    0
105608,19770114,    8,    0
105608,19770115,    8,    0
105608,19770116,    2,    0
105608,19770117,    4,    0
105608,19770118,    8,    0
105608,19770119,    8,    0
105608,19770120,    8,    0
105608,19770121,    7,    0
105608,19770122,    8,    0
105608,19770123,    8,    0
105608,19770124,    8,    0
105608,19770125,    7,    0
105608,19770126,    8,    0
105608,19770127,    8,    0
105608,19770128,    3,    0
105608,19770129,    0,    0
105608,19770130,    8,    0
105608,19770131,    5,    0
105608,19770201,    8,    0
105608,19770202,    8,    0
105608,19770203,    7,    0
105608,19770204,    5,    0
105608,19770205,    8,    0
105608,19770206,    8,    0
105608,19770207,    7,    0
105608,19770208,    3,    0
105608,19770209,    8,    0
105608,19770210,    8,    0
105608,19770211,    7,    0
105608,19770212,    6,    0
105608,19770213,    8,    0
105608,19770214,    7,    0
105608,19770215,    7,    0
105608,19770216,    6,    0
105608,19770217,    6,    0
105608,19770218,    8,    0
105608,19770219,    7,    0
105608,19770220,    8,    0
105608,19770221,    8,    0
105608,19770222,    8,    0
105608,19770223,    4,    0
105608,19770224,    6,    0
105608,19770225,    5,    0
105608,19770226,    2,    0
105608,19770227,    4,    0
105608,19770228,    2,    0
105608,19770301,    8,    0
105608,19770302,    8,    0
105608,19770303,    7,    0
105608,19770304,-9999,    9
105608,19770305,-9999,    9
105608,19770306,    7,    0
105608,19770307,    6,    0
105608,19770308,    7,    0
105608,19770309,    8,    0
105608,19770310,    7,    0
105608,19770311,    7,    0
105608,19770312,    6,    0
105608,19770313,    7,    0
105608,19770314,    7,    0
105608,19770315,    8,    0
105608,19770316,    6,    0
105608,19770317,    7,    0
105608,19770318,    7,    0
105608,19770319,    8,    0
105608,19770320,    8,    0
105608,19770321,    8,    0
105608,19770322,    8,    0
105608,19770323,    8,    0
105608,19770324,    7,    0
105608,19770325,-9999,    9
105608,19770326,    8,    0
105608,19770327,    5,    0
105608,19770328,    3,    0
105608,19770329,    5,    0
105608,19770330,    8,    0
105608,19770331,    8,    0
105608,19770401,    8,    0
105608,19770402,    5,    0
105608,19770403,    6,    0
105608,19770404,    5,    0
105608,19770405,    5,    0
105608,19770406,    5,    0
105608,19770407,    4,    0
105608,19770408,    5,    0
105608,19770409,    7,    0
105608,19770410,    5,    0
105608,19770411,    5,    0
105608,19770412,    7,    0
105608,19770413,    4,    0
105608,19770414,    4,    0
105608,19770415,    4,    0
105608,19770416,    8,    0
105608,19770417,    6,    0
105608,19770418,    7,    0
105608,19770419,    8,    0
105608,19770420,    8,    0
105608,19770421,    8,    0
105608,19770422,    7,    0
105608,19770423,    6,    0
105608,19770424,    6,    0
105608,19770425,    7,    0
105608,19770426,    5,    0
105608,19770427,    6,    0
105608,19770428,    7,    0
105608,19770429,    7,    0
105608,19770430,    6,    0
105608,19770501,    7,    0
105608,19770502,    7,    0
