 SOUID,    DATE,   HU, Q_HU
105610,19640813,   91,    0
105610,19640814,   83,    0
105610,19640815,   93,    0
105610,19640816,   91,    0
105610,19640817,   96,    0
105610,19640818,   89,    0
105610,19640819,   79,    0
105610,19640820,   84,    0
105610,19640821,   79,    0
105610,19640822,   96,    0
105610,19640823,   97,    0
105610,19640824,   89,    0
105610,19640825,   96,    0
105610,19640826,   90,    0
105610,19640827,   92,    0
105610,19640828,   86,    0
105610,19640829,   75,    0
105610,19640830,   77,    0
105610,19640831,   79,    0
105610,19640901,   80,    0
105610,19640902,   81,    0
105610,19640903,   78,    0
105610,19640904,   81,    0
105610,19640905,   97,    0
105610,19640906,   80,    0
105610,19640907,   93,    0
105610,19640908,   92,    0
105610,19640909,   97,    0
105610,19640910,   88,    0
105610,19640911,   87,    0
105610,19640912,   81,    0
105610,19640913,   88,    0
105610,19640914,   93,    0
105610,19640915,   90,    0
105610,19640916,   92,    0
105610,19640917,   80,    0
105610,19640918,   80,    0
105610,19640919,   86,    0
105610,19640920,   85,    0
105610,19640921,   84,    0
105610,19640922,   99,    0
105610,19640923,   85,    0
105610,19640924,   75,    0
105610,19640925,   87,    0
105610,19640926,   92,    0
105610,19640927,   82,    0
105610,19640928,   87,    0
105610,19640929,   84,    0
105610,19640930,   87,    0
105610,19641001,   91,    0
105610,19641002,   89,    0
105610,19641003,   82,    0
105610,19641004,   86,    0
105610,19641005,   96,    0
105610,19641006,   94,    0
105610,19641007,   95,    0
105610,19641008,   82,    0
105610,19641009,   83,    0
105610,19641010,   84,    0
105610,19641011,   90,    0
105610,19641012,   82,    0
105610,19641013,   92,    0
105610,19641014,   94,    0
105610,19641015,   91,    0
105610,19641016,   86,    0
105610,19641017,   85,    0
105610,19641018,  100,    0
105610,19641019,   99,    0
105610,19641020,   94,    0
105610,19641021,   87,    0
105610,19641022,   91,    0
105610,19641023,   64,    0
105610,19641024,   77,    0
105610,19641025,   87,    0
105610,19641026,   98,    0
105610,19641027,   96,    0
105610,19641028,   89,    0
105610,19641029,   92,    0
105610,19641030,   95,    0
105610,19641031,   97,    0
105610,19641101,   95,    0
105610,19641102,   80,    0
105610,19641103,   86,    0
105610,19641104,   88,    0
105610,19641105,   84,    0
105610,19641106,   85,    0
105610,19641107,   93,    0
105610,19641108,   87,    0
105610,19641109,   73,    0
105610,19641110,   66,    0
105610,19641111,   94,    0
105610,19641112,   90,    0
105610,19641113,   92,    0
105610,19641114,   89,    0
105610,19641115,   86,    0
105610,19641116,   88,    0
105610,19641117,   93,    0
105610,19641118,   98,    0
105610,19641119,   92,    0
105610,19641120,   96,    0
105610,19641121,   98,    0
105610,19641122,   95,    0
105610,19641123,   88,    0
105610,19641124,   93,    0
105610,19641125,   85,    0
105610,19641126,   94,    0
105610,19641127,   90,    0
105610,19641128,   93,    0
105610,19641129,   89,    0
105610,19641130,   95,    0
105610,19641201,   89,    0
105610,19641202,   90,    0
105610,19641203,   75,    0
105610,19641204,   71,    0
105610,19641205,   95,    0
105610,19641206,   96,    0
105610,19641207,   95,    0
105610,19641208,   93,    0
105610,19641209,   92,    0
105610,19641210,   96,    0
105610,19641211,   98,    0
105610,19641212,   93,    0
105610,19641213,   90,    0
105610,19641214,   91,    0
105610,19641215,   96,    0
105610,19641216,   88,    0
105610,19641217,   92,    0
105610,19641218,   88,    0
105610,19641219,   91,    0
105610,19641220,   82,    0
105610,19641221,   92,    0
105610,19641222,   93,    0
105610,19641223,   88,    0
105610,19641224,   84,    0
105610,19641225,   63,    0
105610,19641226,   83,    0
105610,19641227,   89,    0
105610,19641228,   85,    0
105610,19641229,   97,    0
105610,19641230,   86,    0
105610,19641231,   89,    0
105610,19650101,   88,    0
105610,19650102,   77,    0
105610,19650103,   72,    0
105610,19650104,   86,    0
105610,19650105,   89,    0
105610,19650106,   95,    0
105610,19650107,   97,    0
105610,19650108,   86,    0
105610,19650109,   94,    0
105610,19650110,  100,    0
105610,19650111,   92,    0
105610,19650112,   91,    0
105610,19650113,   93,    0
105610,19650114,   88,    0
105610,19650115,   86,    0
105610,19650116,   95,    0
105610,19650117,   90,    0
105610,19650118,   82,    0
105610,19650119,   82,    0
105610,19650120,   79,    0
105610,19650121,   87,    0
105610,19650122,   89,    0
105610,19650123,   99,    0
105610,19650124,   90,    0
105610,19650125,   86,    0
105610,19650126,   91,    0
105610,19650127,   85,    0
105610,19650128,   86,    0
105610,19650129,   89,    0
105610,19650130,   78,    0
105610,19650131,   73,    0
105610,19650201,   81,    0
105610,19650202,   81,    0
105610,19650203,   86,    0
105610,19650204,   81,    0
105610,19650205,   82,    0
105610,19650206,   85,    0
105610,19650207,   87,    0
105610,19650208,   91,    0
105610,19650209,   89,    0
105610,19650210,   86,    0
105610,19650211,   90,    0
105610,19650212,   88,    0
105610,19650213,   74,    0
105610,19650214,   62,    0
105610,19650215,   73,    0
105610,19650216,   80,    0
105610,19650217,   88,    0
105610,19650218,   90,    0
105610,19650219,   91,    0
105610,19650220,   84,    0
105610,19650221,   83,    0
105610,19650222,   86,    0
105610,19650223,   86,    0
105610,19650224,   82,    0
105610,19650225,   82,    0
105610,19650226,   68,    0
105610,19650227,   72,    0
105610,19650228,   84,    0
105610,19650301,   85,    0
105610,19650302,   78,    0
105610,19650303,   74,    0
105610,19650304,   77,    0
105610,19650305,   77,    0
105610,19650306,   81,    0
105610,19650307,   91,    0
105610,19650308,   92,    0
105610,19650309,   87,    0
105610,19650310,   80,    0
105610,19650311,   72,    0
105610,19650312,   73,    0
105610,19650313,   84,    0
105610,19650314,   99,    0
105610,19650315,   98,    0
105610,19650316,   89,    0
105610,19650317,   91,    0
105610,19650318,   93,    0
105610,19650319,   84,    0
105610,19650320,   91,    0
105610,19650321,   80,    0
105610,19650322,   91,    0
105610,19650323,   97,    0
105610,19650324,   97,    0
105610,19650325,   90,    0
105610,19650326,   96,    0
105610,19650327,   98,    0
105610,19650328,   94,    0
105610,19650329,   66,    0
105610,19650330,   76,    0
105610,19650331,   71,    0
105610,19650401,   66,    0
105610,19650402,   71,    0
105610,19650403,   80,    0
105610,19650404,   88,    0
105610,19650405,   88,    0
105610,19650406,   92,    0
105610,19650407,   94,    0
105610,19650408,   88,    0
105610,19650409,   92,    0
105610,19650410,   88,    0
105610,19650411,   83,    0
105610,19650412,   84,    0
105610,19650413,   78,    0
105610,19650414,   98,    0
105610,19650415,   88,    0
105610,19650416,   79,    0
105610,19650417,   84,    0
105610,19650418,   78,    0
105610,19650419,   72,    0
105610,19650420,   68,    0
105610,19650421,   66,    0
105610,19650422,   70,    0
105610,19650423,   80,    0
105610,19650424,   81,    0
105610,19650425,   81,    0
105610,19650426,   85,    0
105610,19650427,   84,    0
105610,19650428,   92,    0
105610,19650429,   91,    0
105610,19650430,   70,    0
105610,19650501,   77,    0
105610,19650502,   88,    0
105610,19650503,   95,    0
105610,19650504,   84,    0
105610,19650505,   84,    0
105610,19650506,   85,    0
105610,19650507,   94,    0
105610,19650508,   87,    0
105610,19650509,   85,    0
105610,19650510,   76,    0
105610,19650511,   88,    0
105610,19650512,   83,    0
105610,19650513,   70,    0
105610,19650514,   66,    0
105610,19650515,   85,    0
105610,19650516,   93,    0
105610,19650517,   94,    0
105610,19650518,   86,    0
105610,19650519,   70,    0
105610,19650520,   74,    0
105610,19650521,   83,    0
105610,19650522,   83,    0
105610,19650523,   77,    0
105610,19650524,   84,    0
105610,19650525,   92,    0
105610,19650526,   90,    0
105610,19650527,   83,    0
105610,19650528,   79,    0
105610,19650529,   77,    0
105610,19650530,   76,    0
105610,19650531,   77,    0
105610,19650601,   79,    0
105610,19650602,   77,    0
105610,19650603,   76,    0
105610,19650604,   78,    0
105610,19650605,   92,    0
105610,19650606,   94,    0
105610,19650607,   82,    0
105610,19650608,   86,    0
105610,19650609,   64,    0
105610,19650610,   74,    0
105610,19650611,   70,    0
105610,19650612,   94,    0
105610,19650613,   83,    0
105610,19650614,   86,    0
105610,19650615,   96,    0
105610,19650616,   79,    0
105610,19650617,   84,    0
105610,19650618,   91,    0
105610,19650619,   83,    0
105610,19650620,   89,    0
105610,19650621,   92,    0
105610,19650622,   83,    0
105610,19650623,   89,    0
105610,19650624,   92,    0
105610,19650625,   93,    0
105610,19650626,   82,    0
105610,19650627,   79,    0
105610,19650628,   90,    0
105610,19650629,   77,    0
105610,19650630,   83,    0
105610,19650701,   80,    0
105610,19650702,   76,    0
105610,19650703,   77,    0
105610,19650704,   75,    0
105610,19650705,   83,    0
105610,19650706,   78,    0
105610,19650707,   85,    0
105610,19650708,   79,    0
105610,19650709,   78,    0
105610,19650710,   86,    0
105610,19650711,   94,    0
105610,19650712,   84,    0
105610,19650713,   98,    0
105610,19650714,   94,    0
105610,19650715,   80,    0
105610,19650716,   77,    0
105610,19650717,   76,    0
105610,19650718,   88,    0
105610,19650719,   80,    0
105610,19650720,   89,    0
105610,19650721,   90,    0
105610,19650722,   77,    0
105610,19650723,   92,    0
105610,19650724,   93,    0
105610,19650725,   97,    0
105610,19650726,   80,    0
105610,19650727,   84,    0
105610,19650728,   97,    0
105610,19650729,   95,    0
105610,19650730,   73,    0
105610,19650731,   81,    0
105610,19650801,   83,    0
105610,19650802,   95,    0
105610,19650803,   76,    0
105610,19650804,   94,    0
105610,19650805,   89,    0
105610,19650806,   87,    0
105610,19650807,   85,    0
105610,19650808,   82,    0
105610,19650809,   83,    0
105610,19650810,   86,    0
105610,19650811,   86,    0
105610,19650812,   79,    0
105610,19650813,   75,    0
105610,19650814,   87,    0
105610,19650815,   89,    0
105610,19650816,   94,    0
105610,19650817,   86,    0
105610,19650818,   95,    0
105610,19650819,   87,    0
105610,19650820,   88,    0
105610,19650821,   92,    0
105610,19650822,   86,    0
105610,19650823,   82,    0
105610,19650824,   93,    0
105610,19650825,   78,    0
105610,19650826,   82,    0
105610,19650827,   84,    0
105610,19650828,   85,    0
105610,19650829,   86,    0
105610,19650830,   88,    0
105610,19650831,   82,    0
105610,19650901,   76,    0
105610,19650902,   88,    0
105610,19650903,   90,    0
105610,19650904,   86,    0
105610,19650905,   88,    0
105610,19650906,   94,    0
105610,19650907,   88,    0
105610,19650908,   90,    0
105610,19650909,   88,    0
105610,19650910,   92,    0
105610,19650911,   84,    0
105610,19650912,   94,    0
105610,19650913,   84,    0
105610,19650914,   96,    0
105610,19650915,  100,    0
105610,19650916,   86,    0
105610,19650917,   93,    0
105610,19650918,   79,    0
105610,19650919,   90,    0
105610,19650920,   95,    0
105610,19650921,   95,    0
105610,19650922,   99,    0
105610,19650923,   94,    0
105610,19650924,   96,    0
105610,19650925,   95,    0
105610,19650926,   90,    0
105610,19650927,   86,    0
105610,19650928,   95,    0
105610,19650929,   90,    0
105610,19650930,   92,    0
105610,19651001,   95,    0
105610,19651002,   97,    0
105610,19651003,   93,    0
105610,19651004,   94,    0
105610,19651005,   93,    0
105610,19651006,   92,    0
105610,19651007,   99,    0
105610,19651008,   92,    0
105610,19651009,   87,    0
105610,19651010,   88,    0
105610,19651011,   89,    0
105610,19651012,   91,    0
105610,19651013,   92,    0
105610,19651014,   95,    0
105610,19651015,   86,    0
105610,19651016,   94,    0
105610,19651017,   92,    0
105610,19651018,   86,    0
105610,19651019,   88,    0
105610,19651020,   87,    0
105610,19651021,   87,    0
105610,19651022,   82,    0
105610,19651023,   79,    0
105610,19651024,   88,    0
105610,19651025,   94,    0
105610,19651026,   98,    0
105610,19651027,   97,    0
105610,19651028,   88,    0
105610,19651029,   88,    0
105610,19651030,   89,    0
105610,19651031,   93,    0
105610,19651101,   87,    0
105610,19651102,   80,    0
105610,19651103,   78,    0
105610,19651104,   77,    0
105610,19651105,   93,    0
105610,19651106,   96,    0
105610,19651107,   97,    0
105610,19651108,   95,    0
105610,19651109,   94,    0
105610,19651110,   95,    0
105610,19651111,   94,    0
105610,19651112,   96,    0
105610,19651113,   95,    0
105610,19651114,   90,    0
105610,19651115,   85,    0
105610,19651116,   81,    0
105610,19651117,   83,    0
105610,19651118,   97,    0
105610,19651119,   98,    0
105610,19651120,   96,    0
105610,19651121,   82,    0
105610,19651122,   72,    0
105610,19651123,   86,    0
105610,19651124,   78,    0
105610,19651125,   88,    0
105610,19651126,   87,    0
105610,19651127,   87,    0
105610,19651128,   78,    0
105610,19651129,   83,    0
105610,19651130,   71,    0
105610,19651201,   78,    0
105610,19651202,   95,    0
105610,19651203,   93,    0
105610,19651204,   92,    0
105610,19651205,   95,    0
105610,19651206,   84,    0
105610,19651207,   80,    0
105610,19651208,   94,    0
105610,19651209,   94,    0
105610,19651210,   80,    0
105610,19651211,   90,    0
105610,19651212,   98,    0
105610,19651213,   95,    0
105610,19651214,   98,    0
105610,19651215,  100,    0
105610,19651216,   98,    0
105610,19651217,   99,    0
105610,19651218,   89,    0
105610,19651219,   90,    0
105610,19651220,   89,    0
105610,19651221,   90,    0
105610,19651222,   97,    0
105610,19651223,   98,    0
105610,19651224,   94,    0
105610,19651225,   81,    0
105610,19651226,   79,    0
105610,19651227,   74,    0
105610,19651228,   85,    0
105610,19651229,   94,    0
105610,19651230,   94,    0
105610,19651231,   98,    0
105610,19660101,   96,    0
105610,19660102,   90,    0
105610,19660103,   78,    0
105610,19660104,   81,    0
105610,19660105,   99,    0
105610,19660106,   96,    0
105610,19660107,   97,    0
105610,19660108,   88,    0
105610,19660109,   84,    0
105610,19660110,   82,    0
105610,19660111,   86,    0
105610,19660112,   90,    0
105610,19660113,   90,    0
105610,19660114,   83,    0
105610,19660115,   77,    0
105610,19660116,   86,    0
105610,19660117,   80,    0
105610,19660118,   86,    0
105610,19660119,   82,    0
105610,19660120,   80,    0
105610,19660121,   89,    0
105610,19660122,  100,    0
105610,19660123,   98,    0
105610,19660124,   99,    0
105610,19660125,   92,    0
105610,19660126,   94,    0
105610,19660127,   99,    0
105610,19660128,   99,    0
105610,19660129,   92,    0
105610,19660130,   93,    0
105610,19660131,   99,    0
105610,19660201,   91,    0
105610,19660202,   94,    0
105610,19660203,   99,    0
105610,19660204,   97,    0
105610,19660205,   98,    0
105610,19660206,   94,    0
105610,19660207,   98,    0
105610,19660208,   96,    0
105610,19660209,   87,    0
105610,19660210,   82,    0
105610,19660211,   81,    0
105610,19660212,   84,    0
105610,19660213,   88,    0
105610,19660214,   86,    0
105610,19660215,   87,    0
105610,19660216,   85,    0
105610,19660217,   87,    0
105610,19660218,   86,    0
105610,19660219,   95,    0
105610,19660220,  100,    0
105610,19660221,   96,    0
105610,19660222,   96,    0
105610,19660223,   92,    0
105610,19660224,   94,    0
105610,19660225,   94,    0
105610,19660226,   93,    0
105610,19660227,   92,    0
105610,19660228,   86,    0
105610,19660301,   94,    0
105610,19660302,   97,    0
105610,19660303,   94,    0
105610,19660304,   88,    0
105610,19660305,   93,    0
105610,19660306,   98,    0
105610,19660307,  100,    0
105610,19660308,   86,    0
105610,19660309,   91,    0
105610,19660310,   88,    0
105610,19660311,   85,    0
105610,19660312,   68,    0
105610,19660313,   89,    0
105610,19660314,   92,    0
105610,19660315,   81,    0
105610,19660316,   85,    0
105610,19660317,   88,    0
105610,19660318,   68,    0
105610,19660319,   81,    0
105610,19660320,   88,    0
105610,19660321,   82,    0
105610,19660322,   88,    0
105610,19660323,   82,    0
105610,19660324,   66,    0
105610,19660325,   68,    0
105610,19660326,   90,    0
105610,19660327,   81,    0
105610,19660328,   68,    0
105610,19660329,   68,    0
105610,19660330,   88,    0
105610,19660331,   85,    0
105610,19660401,   74,    0
105610,19660402,   68,    0
105610,19660403,   72,    0
105610,19660404,   70,    0
105610,19660405,   83,    0
105610,19660406,   96,    0
105610,19660407,   98,    0
105610,19660408,   98,    0
105610,19660409,   98,    0
105610,19660410,   96,    0
105610,19660411,   89,    0
105610,19660412,   88,    0
105610,19660413,   72,    0
105610,19660414,   78,    0
105610,19660415,   80,    0
105610,19660416,   84,    0
105610,19660417,   76,    0
105610,19660418,   86,    0
105610,19660419,   93,    0
105610,19660420,   86,    0
105610,19660421,   74,    0
105610,19660422,   98,    0
105610,19660423,   92,    0
105610,19660424,   87,    0
105610,19660425,   82,    0
105610,19660426,   92,    0
105610,19660427,   93,    0
105610,19660428,   83,    0
105610,19660429,   93,    0
105610,19660430,   76,    0
105610,19660501,   68,    0
105610,19660502,   72,    0
105610,19660503,   82,    0
105610,19660504,   90,    0
105610,19660505,   88,    0
105610,19660506,   79,    0
105610,19660507,   66,    0
105610,19660508,   93,    0
105610,19660509,   78,    0
105610,19660510,   78,    0
105610,19660511,   90,    0
105610,19660512,   84,    0
105610,19660513,   85,    0
105610,19660514,   87,    0
105610,19660515,   80,    0
105610,19660516,   72,    0
105610,19660517,   82,    0
105610,19660518,   79,    0
105610,19660519,   88,    0
105610,19660520,   77,    0
105610,19660521,   97,    0
105610,19660522,   96,    0
105610,19660523,   74,    0
105610,19660524,   95,    0
105610,19660525,   94,    0
105610,19660526,   79,    0
105610,19660527,   80,    0
105610,19660528,   69,    0
105610,19660529,   65,    0
105610,19660530,   69,    0
105610,19660531,   61,    0
105610,19660601,   62,    0
105610,19660602,   80,    0
105610,19660603,   78,    0
105610,19660604,   98,    0
105610,19660605,   86,    0
105610,19660606,   82,    0
105610,19660607,   88,    0
105610,19660608,   82,    0
105610,19660609,   84,    0
105610,19660610,   88,    0
105610,19660611,   90,    0
105610,19660612,   94,    0
105610,19660613,   92,    0
105610,19660614,   98,    0
105610,19660615,   91,    0
105610,19660616,   87,    0
105610,19660617,   89,    0
105610,19660618,   90,    0
105610,19660619,   88,    0
105610,19660620,   84,    0
105610,19660621,   87,    0
105610,19660622,   80,    0
105610,19660623,   93,    0
105610,19660624,   93,    0
105610,19660625,   86,    0
105610,19660626,   86,    0
105610,19660627,   85,    0
105610,19660628,   75,    0
105610,19660629,   79,    0
105610,19660630,   85,    0
105610,19660701,   81,    0
105610,19660702,   83,    0
105610,19660703,   79,    0
105610,19660704,   80,    0
105610,19660705,   82,    0
105610,19660706,   84,    0
105610,19660707,   82,    0
105610,19660708,   84,    0
105610,19660709,   80,    0
105610,19660710,   94,    0
105610,19660711,   76,    0
105610,19660712,   86,    0
105610,19660713,   88,    0
105610,19660714,   76,    0
105610,19660715,   86,    0
105610,19660716,   76,    0
105610,19660717,   71,    0
105610,19660718,   66,    0
105610,19660719,   68,    0
105610,19660720,   68,    0
105610,19660721,   70,    0
105610,19660722,   78,    0
105610,19660723,   91,    0
105610,19660724,   75,    0
105610,19660725,   77,    0
105610,19660726,   92,    0
105610,19660727,   75,    0
105610,19660728,   83,    0
105610,19660729,   84,    0
105610,19660730,   85,    0
105610,19660731,   78,    0
105610,19660801,   76,    0
105610,19660802,   78,    0
105610,19660803,   90,    0
105610,19660804,   86,    0
105610,19660805,   79,    0
105610,19660806,   83,    0
105610,19660807,   92,    0
105610,19660808,   91,    0
105610,19660809,   93,    0
105610,19660810,   88,    0
105610,19660811,   87,    0
105610,19660812,   96,    0
105610,19660813,   95,    0
105610,19660814,   82,    0
105610,19660815,   73,    0
105610,19660816,   92,    0
105610,19660817,   99,    0
105610,19660818,   93,    0
105610,19660819,   88,    0
105610,19660820,   95,    0
105610,19660821,   95,    0
105610,19660822,   80,    0
105610,19660823,   86,    0
105610,19660824,   78,    0
105610,19660825,   82,    0
105610,19660826,   83,    0
105610,19660827,   88,    0
105610,19660828,   88,    0
105610,19660829,   90,    0
105610,19660830,   90,    0
105610,19660831,   86,    0
105610,19660901,   94,    0
105610,19660902,   87,    0
105610,19660903,   89,    0
105610,19660904,   89,    0
105610,19660905,   87,    0
105610,19660906,   70,    0
105610,19660907,   77,    0
105610,19660908,   83,    0
105610,19660909,   95,    0
105610,19660910,   98,    0
105610,19660911,   90,    0
105610,19660912,   92,    0
105610,19660913,   86,    0
105610,19660914,   90,    0
105610,19660915,   78,    0
105610,19660916,   82,    0
105610,19660917,   97,    0
105610,19660918,   95,    0
105610,19660919,   89,    0
105610,19660920,   84,    0
105610,19660921,   80,    0
105610,19660922,   90,    0
105610,19660923,   93,    0
105610,19660924,   84,    0
105610,19660925,   84,    0
105610,19660926,   92,    0
105610,19660927,   90,    0
105610,19660928,   89,    0
105610,19660929,   92,    0
105610,19660930,   92,    0
105610,19661001,   95,    0
105610,19661002,   91,    0
105610,19661003,   93,    0
105610,19661004,   84,    0
105610,19661005,   84,    0
105610,19661006,   98,    0
105610,19661007,   97,    0
105610,19661008,   92,    0
105610,19661009,   91,    0
105610,19661010,   90,    0
105610,19661011,   88,    0
105610,19661012,   87,    0
105610,19661013,   91,    0
105610,19661014,   94,    0
105610,19661015,   95,    0
105610,19661016,   88,    0
105610,19661017,   89,    0
105610,19661018,   84,    0
105610,19661019,   90,    0
105610,19661020,   97,    0
105610,19661021,   91,    0
105610,19661022,   92,    0
105610,19661023,   85,    0
105610,19661024,   86,    0
105610,19661025,   84,    0
105610,19661026,   90,    0
105610,19661027,   79,    0
105610,19661028,   80,    0
105610,19661029,   83,    0
105610,19661030,   86,    0
105610,19661031,   87,    0
105610,19661101,   82,    0
105610,19661102,   82,    0
105610,19661103,   87,    0
105610,19661104,   83,    0
105610,19661105,   83,    0
105610,19661106,   89,    0
105610,19661107,   94,    0
105610,19661108,   94,    0
105610,19661109,   89,    0
105610,19661110,   84,    0
105610,19661111,   93,    0
105610,19661112,   97,    0
105610,19661113,   94,    0
105610,19661114,   89,    0
105610,19661115,   89,    0
105610,19661116,   71,    0
105610,19661117,   73,    0
105610,19661118,   82,    0
105610,19661119,   91,    0
105610,19661120,   90,    0
105610,19661121,   76,    0
105610,19661122,   86,    0
105610,19661123,   90,    0
105610,19661124,   94,    0
105610,19661125,   91,    0
105610,19661126,   92,    0
105610,19661127,   90,    0
105610,19661128,   85,    0
105610,19661129,   88,    0
105610,19661130,   72,    0
105610,19661201,   94,    0
105610,19661202,   86,    0
105610,19661203,   79,    0
105610,19661204,   85,    0
105610,19661205,   95,    0
105610,19661206,   90,    0
105610,19661207,   96,    0
105610,19661208,   89,    0
105610,19661209,   82,    0
105610,19661210,   84,    0
105610,19661211,   90,    0
105610,19661212,   95,    0
105610,19661213,   86,    0
105610,19661214,   85,    0
105610,19661215,   95,    0
105610,19661216,   90,    0
105610,19661217,   94,    0
105610,19661218,   82,    0
105610,19661219,   93,    0
105610,19661220,   84,    0
105610,19661221,   88,    0
105610,19661222,   86,    0
105610,19661223,   82,    0
105610,19661224,   81,    0
105610,19661225,   76,    0
105610,19661226,   92,    0
105610,19661227,   97,    0
105610,19661228,   98,    0
105610,19661229,   93,    0
105610,19661230,   93,    0
105610,19661231,   92,    0
105610,19670101,   81,    0
105610,19670102,   79,    0
105610,19670103,   73,    0
105610,19670104,   80,    0
105610,19670105,   70,    0
105610,19670106,   89,    0
105610,19670107,   94,    0
105610,19670108,   93,    0
105610,19670109,   82,    0
105610,19670110,   89,    0
105610,19670111,   84,    0
105610,19670112,   85,    0
105610,19670113,   84,    0
105610,19670114,   88,    0
105610,19670115,   94,    0
105610,19670116,   91,    0
105610,19670117,   93,    0
105610,19670118,   91,    0
105610,19670119,   92,    0
105610,19670120,   92,    0
105610,19670121,   92,    0
105610,19670122,   91,    0
105610,19670123,   93,    0
105610,19670124,   94,    0
105610,19670125,   94,    0
105610,19670126,   93,    0
105610,19670127,   96,    0
105610,19670128,   96,    0
105610,19670129,   95,    0
105610,19670130,   97,    0
105610,19670131,   97,    0
105610,19670201,   96,    0
105610,19670202,   95,    0
105610,19670203,   88,    0
105610,19670204,   84,    0
105610,19670205,   88,    0
105610,19670206,   93,    0
105610,19670207,   82,    0
105610,19670208,   84,    0
105610,19670209,   86,    0
105610,19670210,   84,    0
105610,19670211,   85,    0
105610,19670212,   81,    0
105610,19670213,   79,    0
105610,19670214,   78,    0
105610,19670215,   69,    0
105610,19670216,   88,    0
105610,19670217,   91,    0
105610,19670218,   93,    0
105610,19670219,   92,    0
105610,19670220,   84,    0
105610,19670221,   79,    0
105610,19670222,   90,    0
105610,19670223,   90,    0
105610,19670224,   88,    0
105610,19670225,   92,    0
105610,19670226,   92,    0
105610,19670227,   94,    0
105610,19670228,   85,    0
105610,19670301,   87,    0
105610,19670302,   83,    0
105610,19670303,   81,    0
105610,19670304,   93,    0
105610,19670305,   93,    0
105610,19670306,   85,    0
105610,19670307,   92,    0
105610,19670308,   91,    0
105610,19670309,   95,    0
