 SOUID,    DATE,   TN, Q_TN
100919,19540902,  128,    0
100919,19540903,  117,    0
100919,19540904,   72,    0
100919,19540905,   11,    0
100919,19540906,   67,    0
100919,19540907,   28,    0
100919,19540908,  106,    0
100919,19540909,   78,    0
100919,19540910,   94,    0
100919,19540911,   89,    0
100919,19540912,   67,    0
100919,19540913,   61,    0
100919,19540914,   50,    0
100919,19540915,   72,    0
100919,19540916,   83,    0
100919,19540917,   67,    0
100919,19540918,    6,    0
100919,19540919,   61,    0
100919,19540920,   22,    0
100919,19540921,   61,    0
100919,19540922,   11,    0
100919,19540923,  -17,    0
100919,19540924,   22,    0
100919,19540925,   94,    0
100919,19540926,    0,    0
100919,19540927,  -50,    0
100919,19540928,  -50,    0
100919,19540929,   11,    0
100919,19540930,   28,    0
100919,19541001,   61,    0
100919,19541002,   89,    0
100919,19541003,  117,    0
100919,19541004,   72,    0
100919,19541005,   94,    0
100919,19541006,   61,    0
100919,19541007,  -17,    0
100919,19541008,   17,    0
100919,19541009,   67,    0
100919,19541010,   33,    0
100919,19541011,   61,    0
100919,19541012,   78,    0
100919,19541013,   94,    0
100919,19541014,   22,    0
100919,19541015,   50,    0
100919,19541016,   33,    0
100919,19541017,   44,    0
100919,19541018,   72,    0
100919,19541019,  117,    0
100919,19541020,   72,    0
100919,19541021,   56,    0
100919,19541022,   44,    0
100919,19541023,   50,    0
100919,19541024,   28,    0
100919,19541025,   -6,    0
100919,19541026,  -50,    0
100919,19541027,  -22,    0
100919,19541028,   78,    0
100919,19541029,   78,    0
100919,19541030,   61,    0
100919,19541031,    6,    0
100919,19541101,   33,    0
100919,19541102,    6,    0
100919,19541103,   11,    0
100919,19541104,   61,    0
100919,19541105,    6,    0
100919,19541106,    6,    0
100919,19541107,  -22,    0
100919,19541108,   -6,    0
100919,19541109,   17,    0
100919,19541110,   17,    0
100919,19541111,   11,    0
100919,19541112,   22,    0
100919,19541113,   11,    0
100919,19541114,    6,    0
100919,19541115,  -50,    0
100919,19541116,  -39,    0
100919,19541117,  -67,    0
100919,19541118,  -11,    0
100919,19541119,   39,    0
100919,19541120,   33,    0
100919,19541121,   44,    0
100919,19541122,   39,    0
100919,19541123,    0,    0
100919,19541124,   22,    0
100919,19541125,    0,    0
100919,19541126,  -22,    0
100919,19541127,  -11,    0
100919,19541128,   39,    0
100919,19541129,   17,    0
100919,19541130,   17,    0
100919,19541201,   56,    0
100919,19541202,   61,    0
100919,19541203,   44,    0
100919,19541204,   33,    0
100919,19541205,   22,    0
100919,19541206,    0,    1
100919,19541207,  -50,    0
100919,19541208,  -72,    0
100919,19541209,  -39,    0
100919,19541210,    6,    0
100919,19541211,  -39,    0
100919,19541212,  -33,    0
100919,19541213,  -11,    0
100919,19541214,  -61,    0
100919,19541215,   -6,    0
100919,19541216,    0,    0
100919,19541217,    6,    0
100919,19541218,   22,    0
100919,19541219,   61,    0
100919,19541220,   44,    0
100919,19541221,   17,    0
100919,19541222,   33,    1
100919,19541223,    6,    0
100919,19541224,  -39,    0
100919,19541225,  -33,    0
100919,19541226,   39,    0
100919,19541227,   56,    0
100919,19541228,   72,    0
100919,19541229,   72,    1
100919,19541230,   44,    0
100919,19541231,   33,    1
100919,19550101,  -11,    0
100919,19550102,    6,    0
100919,19550103,    6,    0
100919,19550104,  -11,    0
100919,19550105,   -6,    0
100919,19550106,    0,    0
100919,19550107,    0,    0
100919,19550108,   -6,    0
100919,19550109,   -6,    0
100919,19550110,   -6,    0
100919,19550111,  -50,    0
100919,19550112, -106,    0
100919,19550113,  -89,    0
100919,19550114, -128,    0
100919,19550115, -111,    0
100919,19550116,  -44,    0
100919,19550117,  -89,    0
100919,19550118,  -44,    0
100919,19550119,  -44,    0
100919,19550120,  -61,    0
100919,19550121,  -39,    0
100919,19550122,   11,    0
100919,19550123,  -50,    0
100919,19550124,  -44,    0
100919,19550125,   33,    0
100919,19550126,   39,    0
100919,19550127,    0,    0
100919,19550128,   11,    0
100919,19550129,   56,    0
100919,19550130,   56,    0
100919,19550131,   50,    0
100919,19550201,   33,    0
100919,19550202,   22,    0
100919,19550203,  -11,    0
100919,19550204,    0,    0
100919,19550205,    0,    0
100919,19550206,  -28,    0
100919,19550207,  -28,    0
100919,19550208,    0,    0
100919,19550209,  -17,    0
100919,19550210,  -11,    0
100919,19550211,  -39,    0
100919,19550212,  -28,    0
100919,19550213,  -33,    0
100919,19550214,  -44,    0
100919,19550215,  -11,    0
100919,19550216,  -44,    0
100919,19550217,  -56,    0
100919,19550218,  -50,    0
100919,19550219,  -72,    0
100919,19550220, -122,    0
100919,19550221,  -83,    0
100919,19550222,  -94,    0
100919,19550223,  -50,    0
100919,19550224,  -33,    0
100919,19550225,  -28,    0
100919,19550226,  -72,    0
100919,19550227, -122,    0
100919,19550228, -100,    0
100919,19550301,  -22,    0
100919,19550302,  -22,    0
100919,19550303,  -39,    0
100919,19550304,  -44,    0
100919,19550305,   -6,    0
100919,19550306,    0,    0
100919,19550307,  -17,    0
100919,19550308,   -6,    0
100919,19550309,  -22,    0
100919,19550310,  -17,    0
100919,19550311,  -44,    0
100919,19550312,  -33,    0
100919,19550313,  -61,    0
100919,19550314,  -44,    0
100919,19550315,  -22,    0
100919,19550316,   39,    0
100919,19550317,  -33,    0
100919,19550318,  -39,    0
100919,19550319,  -39,    0
100919,19550320, -100,    0
100919,19550321,  -72,    0
100919,19550322,  -67,    0
100919,19550323,   -6,    0
100919,19550324,    0,    0
100919,19550325,    6,    0
100919,19550326,   17,    0
100919,19550327,   -6,    0
100919,19550328,  -50,    0
100919,19550329,  -39,    0
100919,19550330,  -94,    0
100919,19550331,  -61,    0
100919,19550401,  -39,    0
100919,19550402,  -44,    0
100919,19550403,   17,    0
100919,19550404,   50,    0
100919,19550405,   61,    0
100919,19550406,   56,    0
100919,19550407,   33,    0
100919,19550408,   56,    0
100919,19550409,   44,    0
100919,19550410,   56,    0
100919,19550411,   67,    0
100919,19550412,   83,    0
100919,19550413,   39,    0
100919,19550414,  -11,    0
100919,19550415,  -22,    0
100919,19550416,    0,    0
100919,19550417,  -17,    0
100919,19550418,  -28,    0
100919,19550419,  -17,    0
100919,19550420,    0,    0
100919,19550421,   28,    0
100919,19550422,   33,    0
100919,19550423,   61,    0
100919,19550424,  -28,    0
100919,19550425,  -28,    0
100919,19550426,   44,    0
100919,19550427,   61,    0
100919,19550428,   44,    0
100919,19550429,   44,    0
100919,19550430,   67,    0
100919,19550501,   61,    0
100919,19550502,   50,    0
100919,19550503,   11,    0
100919,19550504,   67,    0
100919,19550505,   61,    0
100919,19550506,   56,    0
100919,19550507,   28,    0
100919,19550508,   56,    0
100919,19550509,   72,    1
100919,19550510,   11,    0
100919,19550511,  -11,    0
100919,19550512,   50,    0
100919,19550513,   33,    0
100919,19550514,    0,    0
100919,19550515,   -6,    0
100919,19550516,  -39,    0
100919,19550517,    6,    0
100919,19550518,   11,    0
100919,19550519,  -17,    0
100919,19550520,  -11,    0
100919,19550521,   -6,    0
100919,19550522,    6,    0
100919,19550523,   72,    0
100919,19550524,   50,    0
100919,19550525,    6,    0
100919,19550526,   28,    0
100919,19550527,   50,    0
100919,19550528,   28,    0
100919,19550529,   28,    0
100919,19550530,    6,    0
100919,19550531,   11,    0
100919,19550601,   44,    0
100919,19550602,   39,    0
100919,19550603,   83,    0
100919,19550604,   50,    0
100919,19550605,   39,    0
100919,19550606,   83,    0
100919,19550607,   67,    0
100919,19550608,   50,    0
100919,19550609,   50,    0
100919,19550610,   17,    0
100919,19550611,  -22,    0
100919,19550612,   61,    0
100919,19550613,   67,    0
100919,19550614,   78,    0
100919,19550615,   83,    0
100919,19550616,   83,    0
100919,19550617,   39,    0
100919,19550618,   17,    0
100919,19550619,   28,    0
100919,19550620,   72,    0
100919,19550621,   44,    0
100919,19550622,  106,    0
100919,19550623,   89,    0
100919,19550624,   83,    0
100919,19550625,   44,    0
100919,19550626,   94,    0
100919,19550627,   83,    0
100919,19550628,  117,    0
100919,19550629,  111,    0
100919,19550630,   72,    0
100919,19550701,   28,    0
100919,19550702,   78,    0
100919,19550703,   78,    0
100919,19550704,   78,    0
100919,19550705,   94,    0
100919,19550706,   39,    0
100919,19550707,  111,    0
100919,19550708,  122,    0
100919,19550709,  100,    0
100919,19550710,   83,    0
100919,19550711,   83,    0
100919,19550712,  128,    0
100919,19550713,  117,    0
100919,19550714,   89,    0
100919,19550715,   39,    0
100919,19550716,   56,    0
100919,19550717,  117,    0
100919,19550718,  133,    0
100919,19550719,  117,    0
100919,19550720,   83,    0
100919,19550721,  128,    0
100919,19550722,   78,    0
100919,19550723,   94,    0
100919,19550724,  122,    0
100919,19550725,   78,    0
100919,19550726,   50,    0
100919,19550727,   72,    0
100919,19550728,  100,    0
100919,19550729,  106,    0
100919,19550730,   50,    0
100919,19550731,  128,    0
100919,19550801,   89,    0
100919,19550802,  133,    0
100919,19550803,   61,    0
100919,19550804,   83,    0
100919,19550805,   28,    0
100919,19550806,  100,    0
100919,19550807,   67,    0
100919,19550808,   33,    0
100919,19550809,   83,    0
100919,19550810,   67,    0
100919,19550811,  100,    0
100919,19550812,  111,    0
100919,19550813,  100,    0
100919,19550814,   61,    0
100919,19550815,   72,    0
100919,19550816,  144,    0
100919,19550817,  117,    0
100919,19550818,   56,    0
100919,19550819,  150,    0
100919,19550820,   61,    0
100919,19550821,  117,    0
100919,19550822,  133,    0
100919,19550823,  150,    0
100919,19550824,  128,    0
100919,19550825,  111,    0
100919,19550826,   83,    0
100919,19550827,  100,    0
100919,19550828,  117,    0
100919,19550829,  122,    0
100919,19550830,  144,    0
100919,19550831,  106,    0
100919,19550901,   78,    0
100919,19550902,  100,    0
100919,19550903,   50,    0
100919,19550904,  111,    0
100919,19550905,  122,    0
100919,19550906,   83,    0
100919,19550907,   56,    0
100919,19550908,   67,    0
100919,19550909,  100,    0
100919,19550910,   56,    0
100919,19550911,  106,    0
100919,19550912,   44,    0
100919,19550913,   61,    0
100919,19550914,   33,    0
100919,19550915,   39,    0
100919,19550916,   56,    0
100919,19550917,   61,    0
100919,19550918,   67,    0
100919,19550919,   94,    0
100919,19550920,   50,    0
100919,19550921,   61,    0
100919,19550922,   72,    0
100919,19550923,  106,    0
100919,19550924,   83,    0
100919,19550925,   94,    0
100919,19550926,   61,    0
100919,19550927,   72,    0
100919,19550928,   50,    0
100919,19550929,   94,    0
100919,19550930,   94,    0
100919,19551001,   89,    0
100919,19551002,   78,    0
100919,19551003,   11,    0
100919,19551004,  -22,    0
100919,19551005,   17,    0
100919,19551006,   44,    0
100919,19551007,    0,    0
100919,19551008,   39,    0
100919,19551009,  111,    0
100919,19551010,  106,    0
100919,19551011,   67,    0
100919,19551012,   89,    0
100919,19551013,   28,    0
100919,19551014,  122,    1
100919,19551015,   72,    0
100919,19551016,  -61,    0
100919,19551017,  -22,    0
100919,19551018,  -72,    0
100919,19551019,   22,    0
100919,19551020,   44,    0
100919,19551021,   44,    0
100919,19551022,    6,    0
100919,19551023,    6,    0
100919,19551024,   28,    0
100919,19551025,   50,    0
100919,19551026,   22,    0
100919,19551027,   -6,    0
100919,19551028,  -17,    0
100919,19551029,  -78,    0
100919,19551030,  -17,    0
100919,19551031,  -56,    0
100919,19551101,  -22,    0
100919,19551102,    6,    0
100919,19551103,   28,    0
100919,19551104,   78,    0
100919,19551105,   17,    0
100919,19551106,   50,    0
100919,19551107,   78,    0
100919,19551108,   78,    0
100919,19551109,   67,    0
100919,19551110,   72,    0
100919,19551111,   50,    0
100919,19551112,   11,    0
100919,19551113,   17,    0
100919,19551114,  -22,    0
100919,19551115,   -6,    0
100919,19551116,  -39,    0
100919,19551117,  -28,    0
100919,19551118,   11,    0
100919,19551119,  -22,    0
100919,19551120,   11,    0
100919,19551121,   39,    0
100919,19551122,   33,    0
100919,19551123,   33,    0
100919,19551124,   33,    0
100919,19551125,  -72,    0
100919,19551126,  -67,    0
100919,19551127,   44,    0
100919,19551128,   39,    0
100919,19551129,   50,    1
100919,19551130,   28,    0
100919,19551201,   11,    0
100919,19551202,   17,    0
100919,19551203,   50,    0
100919,19551204,   22,    0
100919,19551205,   17,    0
100919,19551206,   89,    0
100919,19551207,   94,    1
100919,19551208,  -39,    0
100919,19551209,  -39,    0
100919,19551210,  -11,    0
100919,19551211,  -28,    0
100919,19551212,  -56,    0
100919,19551213,  -56,    0
100919,19551214,    0,    0
100919,19551215,   44,    0
100919,19551216,   50,    1
100919,19551217,   11,    0
100919,19551218,  -44,    0
100919,19551219, -106,    0
100919,19551220,  -61,    0
100919,19551221,  -39,    0
100919,19551222,  -89,    0
100919,19551223,  -22,    0
100919,19551224,   22,    0
100919,19551225,   17,    0
100919,19551226,   17,    0
100919,19551227,   39,    0
100919,19551228,   50,    1
100919,19551229,   17,    0
100919,19551230,  -22,    0
100919,19551231,  -17,    0
100919,19560101,   17,    0
100919,19560102,  -11,    0
100919,19560103,  -17,    0
100919,19560104,   61,    0
100919,19560105,   50,    0
100919,19560106,   28,    0
100919,19560107,  -28,    0
100919,19560108,  -33,    0
100919,19560109,  -61,    0
100919,19560110,  -72,    0
100919,19560111,  -33,    0
100919,19560112,  -83,    0
100919,19560113,  -17,    0
100919,19560114,  -44,    0
100919,19560115,  -28,    0
100919,19560116,  -28,    0
100919,19560117,    0,    0
100919,19560118,    0,    0
100919,19560119,  -61,    0
100919,19560120,   -6,    0
100919,19560121,   -6,    0
100919,19560122,  -17,    0
100919,19560123,  -61,    0
100919,19560124,  -89,    0
100919,19560125, -111,    0
100919,19560126, -106,    0
100919,19560127,   -6,    0
100919,19560128,   11,    0
100919,19560129,   28,    0
100919,19560130,  -28,    0
100919,19560131,  -17,    1
100919,19560201, -100,    0
100919,19560202, -133,    0
100919,19560203, -139,    0
100919,19560204, -133,    0
100919,19560205,    0,    0
100919,19560206,   56,    0
100919,19560207,    6,    0
100919,19560208,   17,    0
100919,19560209,  -11,    0
100919,19560210, -100,    0
100919,19560211,  -83,    0
100919,19560212,   -6,    0
100919,19560213,    0,    1
100919,19560214,  -72,    0
100919,19560215,  -56,    0
100919,19560216,  -72,    0
100919,19560217,  -22,    0
100919,19560218,  -33,    0
100919,19560219,  -39,    0
100919,19560220,  -44,    0
100919,19560221,  -28,    0
100919,19560222,  -28,    0
100919,19560223,  -44,    0
100919,19560224,  -22,    0
100919,19560225, -117,    0
100919,19560226,  -50,    0
100919,19560227,  -28,    0
100919,19560228,   -6,    0
100919,19560229,   61,    0
100919,19560301,   17,    0
100919,19560302,   50,    0
100919,19560303,   28,    0
100919,19560304,   17,    0
100919,19560305,  -33,    0
100919,19560306,   -6,    0
100919,19560307,   11,    0
100919,19560308,   17,    0
100919,19560309,   28,    0
100919,19560310,  -44,    0
100919,19560311,  -50,    0
100919,19560312,  -33,    0
100919,19560313,  -22,    0
100919,19560314,  -83,    0
100919,19560315,  -11,    0
100919,19560316,  -17,    0
100919,19560317,   -6,    0
100919,19560318,    0,    0
100919,19560319,    6,    0
100919,19560320,    6,    0
100919,19560321,   11,    0
100919,19560322,   33,    0
100919,19560323,   56,    0
100919,19560324,   28,    0
100919,19560325,   39,    0
100919,19560326,   22,    0
100919,19560327,   44,    0
100919,19560328,   17,    0
100919,19560329,   -6,    0
100919,19560330,   11,    0
100919,19560331,   33,    0
100919,19560401,  -33,    0
100919,19560402,  -56,    0
100919,19560403,   17,    0
100919,19560404,  -28,    0
100919,19560405,   22,    0
100919,19560406,  -28,    0
100919,19560407,   28,    0
100919,19560408,   50,    0
100919,19560409,   61,    0
100919,19560410,   56,    0
100919,19560411,  -33,    0
100919,19560412,  -50,    0
100919,19560413,   11,    0
100919,19560414,   -6,    0
100919,19560415,  -28,    0
100919,19560416,  -50,    0
100919,19560417,  -33,    0
100919,19560418,  -61,    0
100919,19560419,  -11,    0
100919,19560420,  -44,    0
100919,19560421,  -50,    0
100919,19560422,    0,    0
100919,19560423,  -22,    0
100919,19560424,  -11,    0
100919,19560425,   11,    0
100919,19560426,   11,    0
100919,19560427,   11,    0
100919,19560428,  -50,    0
100919,19560429,  -50,    0
100919,19560430,    0,    0
100919,19560501,   56,    0
100919,19560502,   17,    0
100919,19560503,   22,    0
100919,19560504,  -22,    0
100919,19560505,   72,    0
100919,19560506,   67,    0
100919,19560507,   61,    0
100919,19560508,   83,    0
100919,19560509,   44,    0
100919,19560510,   61,    0
100919,19560511,   61,    0
100919,19560512,   67,    0
100919,19560513,   33,    0
100919,19560514,   50,    0
100919,19560515,   39,    0
100919,19560516,   50,    0
100919,19560517,   22,    0
100919,19560518,  -22,    0
100919,19560519,  -11,    0
100919,19560520,  -39,    0
100919,19560521,   56,    0
100919,19560522,   50,    0
100919,19560523,   22,    0
100919,19560524,   67,    0
100919,19560525,    0,    0
100919,19560526,   28,    0
100919,19560527,   33,    0
100919,19560528,   89,    0
100919,19560529,   72,    0
100919,19560530,   83,    0
100919,19560531,   94,    0
100919,19560601,   83,    0
100919,19560602,   94,    0
100919,19560603,   50,    0
100919,19560604,   61,    0
100919,19560605,   39,    0
100919,19560606,   39,    0
100919,19560607,   33,    0
100919,19560608,   61,    0
100919,19560609,   33,    0
100919,19560610,   22,    0
100919,19560611,   94,    0
100919,19560612,  122,    0
100919,19560613,   61,    0
100919,19560614,   17,    0
100919,19560615,   11,    0
100919,19560616,   22,    0
100919,19560617,   50,    0
100919,19560618,   22,    0
100919,19560619,   83,    0
100919,19560620,   78,    0
100919,19560621,   22,    0
100919,19560622,   78,    0
100919,19560623,  128,    0
100919,19560624,  117,    0
100919,19560625,  106,    0
100919,19560626,  100,    0
100919,19560627,   50,    0
100919,19560628,   72,    0
100919,19560629,   44,    0
100919,19560630,   94,    0
100919,19560701,  106,    0
100919,19560702,  100,    0
100919,19560703,  106,    0
100919,19560704,  111,    0
100919,19560705,  111,    0
100919,19560706,  106,    0
100919,19560707,  100,    0
100919,19560708,  100,    0
100919,19560709,   94,    0
100919,19560710,    0,    0
100919,19560711,   17,    0
100919,19560712,   83,    0
100919,19560713,   72,    0
100919,19560714,   94,    0
100919,19560715,  111,    0
100919,19560716,  117,    0
100919,19560717,   78,    0
100919,19560718,  122,    0
100919,19560719,  117,    0
100919,19560720,   89,    0
100919,19560721,   94,    0
100919,19560722,   50,    0
100919,19560723,   78,    0
100919,19560724,  106,    0
100919,19560725,  133,    0
100919,19560726,  139,    0
100919,19560727,   61,    0
100919,19560728,  100,    0
100919,19560729,  111,    1
100919,19560730,   89,    0
100919,19560731,   78,    0
100919,19560801,   61,    0
100919,19560802,   94,    0
100919,19560803,   39,    0
100919,19560804,   17,    0
100919,19560805,   22,    0
100919,19560806,   44,    0
100919,19560807,   44,    0
100919,19560808,   94,    0
100919,19560809,    6,    0
100919,19560810,   78,    0
100919,19560811,  111,    0
100919,19560812,   78,    0
100919,19560813,   89,    0
100919,19560814,   89,    0
100919,19560815,   56,    0
100919,19560816,   83,    0
100919,19560817,   89,    0
100919,19560818,  106,    0
100919,19560819,   89,    0
100919,19560820,   72,    0
100919,19560821,   39,    0
100919,19560822,   72,    0
100919,19560823,   61,    0
100919,19560824,   67,    0
100919,19560825,   50,    0
100919,19560826,   67,    0
100919,19560827,   22,    0
100919,19560828,   89,    0
100919,19560829,   56,    0
100919,19560830,   50,    0
100919,19560831,   22,    0
100919,19560901,    6,    0
100919,19560902,   50,    0
100919,19560903,   83,    0
100919,19560904,   89,    0
100919,19560905,   78,    0
100919,19560906,  106,    0
100919,19560907,  111,    0
100919,19560908,  100,    0
100919,19560909,  100,    0
100919,19560910,   94,    0
100919,19560911,   83,    0
100919,19560912,   78,    0
100919,19560913,   89,    0
100919,19560914,   89,    0
100919,19560915,   28,    0
100919,19560916,   67,    0
100919,19560917,  -11,    0
100919,19560918,   83,    0
100919,19560919,   67,    0
100919,19560920,   94,    0
100919,19560921,  122,    0
100919,19560922,  117,    0
100919,19560923,  133,    0
100919,19560924,  117,    0
100919,19560925,  106,    0
100919,19560926,  106,    0
100919,19560927,   28,    0
100919,19560928,   72,    0
100919,19560929,   89,    0
100919,19560930,   67,    0
100919,19561001,   78,    0
100919,19561002,   44,    0
100919,19561003,   56,    0
100919,19561004,   17,    0
100919,19561005,   33,    0
100919,19561006,   22,    0
100919,19561007,   44,    0
100919,19561008,   72,    0
100919,19561009,   67,    0
100919,19561010,    6,    0
100919,19561011,   44,    0
100919,19561012,   72,    0
100919,19561013,   50,    0
100919,19561014,   83,    0
100919,19561015,   17,    0
100919,19561016,   39,    0
100919,19561017,   72,    0
100919,19561018,   39,    0
100919,19561019,   33,    0
100919,19561020,   61,    0
100919,19561021,   94,    0
100919,19561022,  100,    0
100919,19561023,  100,    1
100919,19561024,   61,    0
100919,19561025,   11,    0
100919,19561026,  -17,    0
100919,19561027,  -56,    0
100919,19561028,  -22,    0
100919,19561029,   17,    0
100919,19561030,   17,    0
100919,19561031,   17,    0
100919,19561101,    6,    0
100919,19561102,  -22,    0
100919,19561103,   -6,    0
100919,19561104,    6,    0
100919,19561105,   22,    0
100919,19561106,   61,    0
100919,19561107,   44,    0
100919,19561108,   33,    0
100919,19561109,   72,    0
100919,19561110,   44,    0
100919,19561111,  -11,    0
100919,19561112,    0,    0
100919,19561113,   11,    0
100919,19561114,   33,    0
100919,19561115,   17,    0
100919,19561116,  -22,    0
100919,19561117,   -6,    0
100919,19561118,   33,    0
100919,19561119,   28,    0
100919,19561120,   17,    0
100919,19561121,   -6,    0
100919,19561122,  -61,    0
100919,19561123,  -39,    0
100919,19561124,  -67,    0
100919,19561125,  -56,    0
100919,19561126,   56,    1
100919,19561127,   22,    0
100919,19561128,   -6,    0
100919,19561129,   -6,    0
100919,19561130,  -44,    0
100919,19561201,  -33,    0
100919,19561202,   33,    0
100919,19561203,   89,    0
100919,19561204,   78,    0
100919,19561205,   83,    0
100919,19561206,   50,    0
100919,19561207,   56,    0
100919,19561208,   72,    0
100919,19561209,   67,    0
100919,19561210,   11,    0
100919,19561211,   22,    0
100919,19561212,    6,    0
100919,19561213,   11,    0
100919,19561214,    6,    0
100919,19561215,   44,    0
100919,19561216,   28,    0
100919,19561217,    0,    0
100919,19561218,   22,    0
100919,19561219,   33,    0
100919,19561220,   33,    0
100919,19561221,  -11,    0
100919,19561222,  -17,    0
100919,19561223,   28,    1
100919,19561224,    6,    0
100919,19561225,  -28,    0
100919,19561226,  -17,    0
100919,19561227,  -33,    0
100919,19561228,  -44,    0
100919,19561229,    0,    0
100919,19561230,    0,    0
100919,19561231,   39,    0
100919,19570101,   11,    0
100919,19570102,  -22,    0
100919,19570103,  -17,    0
100919,19570104,   39,    0
100919,19570105,   44,    0
100919,19570106,   22,    0
100919,19570107,   17,    0
100919,19570108,   67,    1
100919,19570109,   33,    0
100919,19570110,   -6,    0
100919,19570111,  -39,    0
100919,19570112,   11,    0
100919,19570113,   22,    0
100919,19570114,  -28,    0
100919,19570115,  -61,    0
100919,19570116,   -6,    0
100919,19570117,  -17,    0
100919,19570118,  -17,    0
100919,19570119,  -67,    0
100919,19570120,   -6,    0
100919,19570121,   33,    0
100919,19570122,   28,    0
100919,19570123,    6,    0
100919,19570124,   -6,    0
100919,19570125,  -61,    0
100919,19570126,  -61,    0
100919,19570127,    6,    0
100919,19570128,  -17,    0
100919,19570129,   17,    0
100919,19570130,  -44,    0
100919,19570131,   11,    0
100919,19570201,   28,    0
100919,19570202,    6,    0
100919,19570203,   -6,    0
100919,19570204,   17,    0
100919,19570205,   28,    0
100919,19570206,    0,    0
100919,19570207,    6,    0
100919,19570208,   39,    0
100919,19570209,    6,    0
100919,19570210,    0,    0
100919,19570211,    0,    0
100919,19570212,  -39,    0
100919,19570213,    6,    0
100919,19570214,    6,    0
100919,19570215,  -17,    0
100919,19570216,  -39,    0
100919,19570217,  -78,    0
100919,19570218,  -67,    0
100919,19570219, -106,    0
100919,19570220,  -94,    0
100919,19570221,  -72,    0
100919,19570222,  -56,    0
100919,19570223,  -28,    0
100919,19570224,  -11,    0
100919,19570225,    0,    0
100919,19570226,   -6,    0
100919,19570227,  -56,    0
100919,19570228,  -11,    0
100919,19570301,  -33,    0
100919,19570302,  -11,    0
100919,19570303,    0,    0
100919,19570304,   11,    0
100919,19570305,   17,    0
100919,19570306,   28,    0
100919,19570307,   39,    0
100919,19570308,   61,    0
100919,19570309,   67,    0
100919,19570310,   61,    0
100919,19570311,   72,    0
100919,19570312,   61,    0
100919,19570313,   22,    0
100919,19570314,   50,    0
100919,19570315,   67,    0
100919,19570316,   83,    0
100919,19570317,   72,    0
100919,19570318,   61,    0
100919,19570319,   44,    0
100919,19570320,   28,    0
100919,19570321,   11,    0
100919,19570322,   11,    0
100919,19570323,    0,    0
100919,19570324,   22,    0
100919,19570325,  -17,    0
100919,19570326,   33,    0
100919,19570327,   -6,    0
100919,19570328,   22,    0
100919,19570329,   28,    0
100919,19570330,   56,    0
100919,19570331,   11,    0
100919,19570401,   11,    0
100919,19570402,    6,    0
100919,19570403,   22,    0
100919,19570404,   78,    0
100919,19570405,   67,    0
100919,19570406,  -11,    0
100919,19570407,   22,    0
100919,19570408,   28,    0
100919,19570409,   39,    0
100919,19570410,   33,    0
100919,19570411,   -6,    0
100919,19570412,  -11,    0
100919,19570413,  -39,    0
100919,19570414,  -44,    0
100919,19570415,   50,    0
100919,19570416,   67,    0
100919,19570417,   50,    0
100919,19570418,    0,    0
100919,19570419,   11,    0
100919,19570420,  -11,    0
100919,19570421,   22,    0
100919,19570422,   61,    0
100919,19570423,   39,    0
100919,19570424,   22,    0
100919,19570425,   22,    0
100919,19570426,   17,    0
100919,19570427,  -11,    0
100919,19570428,  -28,    0
100919,19570429,   50,    0
100919,19570430,    6,    0
100919,19570501,   67,    0
100919,19570502,   44,    0
100919,19570503,   56,    0
100919,19570504,  -11,    0
100919,19570505,  -28,    0
100919,19570506,  -28,    0
100919,19570507,  -22,    0
100919,19570508,    6,    0
100919,19570509,   11,    0
100919,19570510,   33,    0
100919,19570511,   56,    0
100919,19570512,   72,    0
100919,19570513,   28,    0
100919,19570514,   -6,    0
100919,19570515,   72,    0
100919,19570516,   56,    0
100919,19570517,   28,    0
100919,19570518,   50,    0
100919,19570519,   44,    0
100919,19570520,  -11,    0
100919,19570521,   50,    0
100919,19570522,   22,    0
100919,19570523,   17,    0
100919,19570524,   44,    0
100919,19570525,   39,    0
100919,19570526,    0,    0
100919,19570527,   39,    0
100919,19570528,   67,    0
100919,19570529,   44,    0
100919,19570530,   11,    0
100919,19570531,   33,    0
100919,19570601,   44,    0
100919,19570602,  111,    0
100919,19570603,  117,    0
100919,19570604,  106,    0
100919,19570605,   56,    0
100919,19570606,   67,    0
100919,19570607,   44,    0
100919,19570608,    0,    0
100919,19570609,   28,    0
100919,19570610,    6,    0
100919,19570611,   22,    0
100919,19570612,  -11,    0
100919,19570613,   94,    0
100919,19570614,   78,    0
100919,19570615,   94,    0
100919,19570616,  100,    0
100919,19570617,   94,    0
100919,19570618,  106,    0
100919,19570619,   83,    0
100919,19570620,   67,    0
100919,19570621,   28,    0
100919,19570622,   61,    0
100919,19570623,  -11,    0
100919,19570624,   39,    0
100919,19570625,   33,    0
100919,19570626,  -11,    0
100919,19570627,   89,    0
100919,19570628,  133,    0
100919,19570629,  128,    0
100919,19570630,   56,    0
100919,19570701,   94,    0
100919,19570702,   28,    0
100919,19570703,  106,    0
100919,19570704,  111,    0
100919,19570705,   94,    0
100919,19570706,   83,    0
100919,19570707,  144,    0
100919,19570708,  122,    0
100919,19570709,  111,    0
100919,19570710,   94,    0
100919,19570711,   94,    0
100919,19570712,  122,    0
100919,19570713,  111,    0
100919,19570714,  117,    0
100919,19570715,  100,    0
100919,19570716,   89,    0
100919,19570717,   72,    0
100919,19570718,  122,    0
100919,19570719,  122,    0
100919,19570720,  122,    0
